x,y,cluster,income_decile
-47.88359,48.317726,1,1.0
-39.372135,-28.423595,4,4.0
48.80643,11.732547,3,7.0
-39.236076,-28.609901,4,4.0
-65.0486,9.093031,1,3.0
-56.0001,-34.907925,4,2.0
33.478306,-54.490208,3,8.0
8.388287,-80.02356,4,1.0
11.219785,6.264203,3,6.0
18.546751,-27.565706,3,8.0
-12.097812,-56.192963,1,1.0
-8.479366,-58.29965,3,10.0
23.588318,2.752604,3,10.0
-11.160588,-56.938816,1,5.0
33.56862,-53.199554,3,10.0
-51.98125,30.412472,1,1.0
-35.50881,28.031157,1,2.0
-49.465115,-47.89994,4,1.0
-32.179554,18.835634,1,3.0
29.108196,-14.514026,1,2.0
-32.243954,17.342663,1,1.0
-48.815456,30.078356,1,1.0
-47.17143,-40.498478,4,2.0
-32.303543,17.873646,1,1.0
38.646183,3.2192838,3,10.0
32.953762,40.377174,3,10.0
-54.295063,37.077263,1,5.0
1.9020847,49.986446,1,2.0
27.14841,41.970707,3,7.0
20.244087,30.093094,3,10.0
-47.168774,9.059622,1,9.0
13.917827,53.22437,1,7.0
-1.5546227,52.358345,1,2.0
11.762453,-19.74261,3,9.0
0.7175519,-15.377477,2,5.0
-6.272319,-10.20084,2,7.0
0.4087833,-14.507841,2,10.0
-1.9004244,-27.352873,1,2.0
11.394873,-19.43541,3,10.0
2.4970558,-37.432373,3,10.0
-45.440327,46.53301,1,3.0
7.1844034,-18.330654,3,10.0
4.259589,48.027695,3,9.0
-47.00657,-47.902058,4,4.0
-1.9351263,20.530806,3,6.0
-48.723286,7.8923054,1,8.0
-2.3415787,53.279877,1,1.0
-49.349937,4.800935,1,9.0
9.783464,48.27987,3,9.0
6.3637915,47.562992,3,10.0
-52.22563,6.084591,1,5.0
-20.10873,25.941826,3,7.0
46.108253,-12.307011,3,3.0
-32.362717,17.51865,1,3.0
45.99932,7.101182,3,6.0
30.055445,-50.797035,3,10.0
13.283596,26.001171,3,8.0
-3.6324322,9.528506,3,3.0
37.32432,11.022566,3,8.0
-49.03343,36.309776,1,2.0
-7.362379,9.242991,1,3.0
30.280024,-31.643095,1,3.0
-8.985417,-29.59959,1,2.0
-28.097252,-48.322407,4,6.0
8.236252,-32.77395,1,2.0
19.96858,-31.6962,3,7.0
55.04202,-41.71016,5,7.0
9.626129,-34.51195,3,5.0
-1.2967442,-38.553913,1,4.0
12.558581,-30.032955,3,6.0
30.144716,-48.653778,3,10.0
20.609938,-32.81468,3,10.0
-5.2612057,74.87378,7,6.0
21.348818,-57.101994,3,8.0
11.523858,-28.59664,1,6.0
-10.3798685,-26.47277,1,5.0
32.485294,-48.15362,3,5.0
18.719065,-30.15432,3,9.0
6.6762767,-41.93908,1,2.0
-7.170098,-36.245857,1,1.0
14.2509365,-42.017193,3,9.0
-5.596999,-29.027098,1,9.0
8.653456,-41.14041,1,4.0
0.5958662,-31.502907,1,5.0
5.6394367,-41.39724,3,4.0
-13.815098,-35.531334,1,3.0
9.0449505,-41.158817,3,4.0
-26.785187,-48.770878,4,2.0
-7.396522,-39.50909,1,5.0
-23.50428,-48.668724,4,9.0
-4.8592916,-39.37325,1,8.0
8.027641,-34.91055,1,7.0
-47.095177,-14.669318,4,4.0
0.08759601,-34.209503,3,6.0
-24.95497,-46.28442,4,1.0
1.7482405,-28.41832,1,4.0
14.437521,-35.21169,3,4.0
57.2648,37.15779,0,10.0
56.19161,-48.610214,5,7.0
-10.873125,-35.854324,1,5.0
-26.454735,-48.588634,4,3.0
-30.192272,-50.91501,4,2.0
4.6141415,-42.3286,1,5.0
0.9403047,-30.780003,3,1.0
15.289234,-35.266743,3,2.0
-23.380196,55.72847,1,6.0
-3.825126,8.888847,1,3.0
-33.917355,-0.106514595,1,6.0
60.02452,33.3577,0,10.0
6.1612525,-78.20579,1,3.0
1.612668,47.887123,3,9.0
63.739185,34.81402,0,9.0
-53.60926,5.070084,1,7.0
63.86844,35.35429,0,9.0
-47.494694,48.853313,1,2.0
-35.914234,29.562391,1,4.0
23.524588,40.83335,3,9.0
-25.15227,-12.444267,3,10.0
-6.5988526,35.276226,1,9.0
-4.8090634,37.415607,1,9.0
45.201595,15.027703,3,9.0
64.087456,39.078495,0,7.0
31.42181,-57.39424,3,4.0
22.975813,9.318386,3,7.0
33.73048,-27.87081,3,9.0
-56.081635,6.0258136,1,3.0
-4.8412833,37.1765,1,7.0
18.070055,21.099634,3,10.0
31.58734,-32.328957,3,6.0
28.824036,20.71271,3,4.0
40.87901,15.56868,3,10.0
-45.213932,49.450375,1,4.0
19.370602,56.272766,1,6.0
-48.21592,-15.927157,4,2.0
17.368465,27.94825,3,10.0
13.764336,-0.70484406,3,9.0
-26.456167,45.777386,1,1.0
-2.6843214,-25.978788,1,4.0
20.3335,10.231262,3,1.0
-6.691989,-27.75036,1,4.0
-25.196789,32.207996,1,5.0
51.376324,-21.834095,3,1.0
-53.50251,-32.065575,4,2.0
-55.223164,34.570946,1,1.0
-26.796339,45.851986,1,1.0
1.8531957,33.091137,3,10.0
-52.16004,-42.495842,4,2.0
-49.879063,-37.053135,4,4.0
12.008845,20.820385,3,9.0
50.5773,12.724313,3,8.0
12.403557,24.137081,3,3.0
-1.2220998,52.069305,1,4.0
37.12086,-15.551082,3,4.0
-19.80767,53.58709,1,8.0
-1.899716,38.53257,3,6.0
25.854136,34.473866,3,10.0
21.181072,13.9786005,1,4.0
7.1357937,26.044355,3,4.0
42.693542,15.41193,3,10.0
23.671673,12.706516,3,10.0
29.525383,2.1457546,3,9.0
31.339735,-54.61187,3,8.0
-37.26682,52.632713,1,
-4.457685,42.610268,3,1.0
19.40233,40.421715,3,9.0
-19.704395,31.624989,1,3.0
-27.636154,-2.2438588,3,8.0
-22.563025,-10.345939,3,9.0
33.414684,-1.6882919,3,5.0
-5.9272256,21.2717,1,6.0
-10.906329,16.315083,1,5.0
-5.5835176,21.359203,3,6.0
-27.41788,-12.128817,1,10.0
-29.866117,-10.414773,1,7.0
27.872734,-53.775154,4,9.0
-25.38172,-5.6258097,1,8.0
-59.549194,29.761286,1,2.0
23.582388,-51.6497,3,10.0
-30.720135,41.257008,1,3.0
9.861553,-74.55023,3,9.0
-34.391857,51.617664,1,4.0
13.231035,-1.1370556,6,10.0
24.391157,9.205502,3,2.0
-2.6125622,-42.10794,3,5.0
49.524986,10.863643,3,6.0
-20.256014,25.035393,3,5.0
-26.51936,45.831642,1,1.0
9.855832,20.858425,3,6.0
37.287277,-12.400251,3,7.0
-3.6114042,34.19417,1,9.0
-32.525806,-4.6057153,1,7.0
-1.2303332,-9.363363,2,10.0
-27.484253,-9.881182,1,7.0
19.723627,25.191166,3,9.0
-5.9776373,-29.784264,1,5.0
-55.049828,25.17687,1,2.0
35.482075,-27.649046,3,9.0
16.099611,34.84267,1,6.0
-42.75055,3.0363948,1,1.0
-26.292828,55.75557,1,3.0
-54.67385,26.30233,1,1.0
39.88658,5.675819,3,10.0
-5.132782,-39.388313,1,8.0
9.946559,-18.648708,3,10.0
-27.966486,-11.896941,1,10.0
62.93108,40.368835,0,3.0
2.1998734,21.276598,3,9.0
-55.62113,36.115643,1,2.0
51.480736,-21.824463,3,7.0
-25.131184,-5.666281,1,7.0
-35.723656,-4.1108546,2,5.0
-55.066853,37.412434,1,2.0
-56.307137,7.7893586,1,2.0
15.042368,36.426037,3,8.0
-41.2816,1.9674873,1,2.0
-7.6036425,51.742065,1,3.0
-11.708349,18.864185,1,1.0
37.366314,12.377889,3,10.0
-66.767105,11.207963,1,4.0
14.512919,35.129112,1,7.0
38.255993,7.3910217,3,10.0
39.324326,14.10903,3,8.0
36.9519,10.94667,3,10.0
20.510815,1.8694079,3,10.0
52.75854,-41.12808,5,9.0
-26.72843,-39.495758,3,10.0
-26.75437,-40.077847,4,10.0
30.407764,-50.2209,3,10.0
32.713985,-56.865604,3,8.0
55.920113,-50.258583,5,4.0
-29.446178,-37.469044,4,10.0
28.7743,-18.78542,1,5.0
-33.597954,30.632313,1,3.0
41.30542,-13.942078,3,7.0
-37.593315,41.53984,1,4.0
28.380476,-18.766031,1,5.0
28.46965,-18.141373,1,6.0
-52.579575,-47.624126,4,3.0
-23.772776,31.90144,1,2.0
8.988329,-32.701347,1,2.0
26.310928,-16.931683,3,7.0
-37.611553,40.46511,1,4.0
27.120361,-16.91239,1,3.0
54.678093,7.8471923,1,5.0
39.473907,-16.021889,3,6.0
-36.30995,30.679487,1,2.0
-39.8926,42.73033,1,2.0
54.48844,8.10684,1,5.0
-0.7071423,-36.01303,1,1.0
-44.47228,-43.86285,4,3.0
36.724373,19.916567,3,7.0
43.18594,-1.6986282,3,10.0
-37.985706,50.515697,1,2.0
31.216866,-30.702694,3,7.0
-16.951889,7.7800217,1,5.0
60.886505,39.27662,0,5.0
37.214897,15.380525,3,8.0
32.00378,-53.575603,3,8.0
-50.533047,-46.164608,4,3.0
-36.06264,32.935173,1,4.0
-1.5233531,-3.379411,2,8.0
-24.45101,8.165308,1,5.0
-11.585468,-0.42103302,2,9.0
-28.59156,-8.336255,1,3.0
-18.808971,29.672968,1,3.0
25.354921,44.185772,1,8.0
-27.443754,-1.9672571,3,10.0
52.06184,10.895284,3,9.0
-56.011124,-32.083233,4,4.0
11.446148,18.768972,3,9.0
-21.140089,25.420418,3,7.0
-6.6208534,-19.744667,3,10.0
33.15207,-29.713732,3,8.0
65.14927,38.132183,0,8.0
9.399318,-83.346794,4,5.0
45.530888,13.48618,3,7.0
-7.3248525,17.547585,3,5.0
-17.596628,51.595665,1,8.0
41.966187,-9.475105,3,8.0
-2.3838444,51.368237,1,1.0
-23.18799,52.549442,1,4.0
9.630328,-30.625074,3,7.0
-53.11158,-31.724758,4,3.0
45.65063,12.349127,3,5.0
-33.726143,-52.107983,4,2.0
64.66745,-6.0363474,2,8.0
61.272503,40.63532,0,2.0
37.1652,-7.9828167,3,7.0
28.827621,-5.077394,3,6.0
29.431181,-9.004116,3,10.0
60.487175,37.542706,0,9.0
61.134335,36.175766,0,9.0
28.155027,22.986502,3,9.0
33.68069,-6.4449,3,7.0
58.437267,-11.387422,2,2.0
56.536423,-8.711831,3,6.0
-13.554577,-0.558649,1,4.0
57.09474,-6.6676226,2,7.0
56.85416,-10.605675,2,7.0
58.08754,37.02074,0,8.0
57.211372,-8.711259,2,9.0
31.114796,-10.262264,3,9.0
57.86135,-6.5054703,2,7.0
-38.323547,-5.8922777,1,6.0
17.263773,49.11494,3,7.0
27.027517,19.992718,1,8.0
40.44399,1.0847666,3,10.0
22.450027,42.073055,3,7.0
-59.451965,3.8186808,1,2.0
8.297953,18.0128,3,7.0
-56.056606,8.692169,1,2.0
40.98656,5.9033084,3,10.0
-55.938164,7.3060765,1,1.0
45.55074,4.1936555,3,10.0
-32.26431,-5.357055,1,1.0
-30.905687,-2.3455968,3,4.0
-38.282326,20.107143,1,1.0
49.294357,11.16065,3,7.0
-31.357067,-3.486939,3,8.0
-31.709845,11.7893095,1,2.0
28.09462,46.892582,1,1.0
-20.200285,4.1893053,1,7.0
-49.822594,-46.31791,4,4.0
-17.113794,-28.275574,1,3.0
-17.09144,-28.2545,1,6.0
-65.547134,7.573262,1,10.0
-47.91924,-43.687088,4,4.0
-47.600235,-44.27494,4,6.0
-67.00241,8.117691,1,6.0
-54.678814,26.191954,1,2.0
-54.516243,-47.90159,4,4.0
2.8019495,0.30051422,2,5.0
-8.23125,0.47136107,2,5.0
-8.752963,-3.8417754,1,2.0
6.4987736,-8.260562,2,8.0
-41.464687,52.528812,1,2.0
0.012601789,0.50375587,2,8.0
-8.693563,-3.8628445,1,5.0
-42.66822,46.327446,1,4.0
29.516445,-58.049694,1,4.0
-42.743443,-37.41021,4,8.0
24.713997,35.846848,3,6.0
-30.623514,15.759592,1,2.0
23.58365,41.24678,3,8.0
-9.35643,-3.1716685,1,5.0
13.922343,52.822697,1,6.0
2.2194128,2.1576269,3,3.0
13.8235,50.366467,3,7.0
-36.637646,31.620827,1,1.0
-34.885178,30.727385,1,1.0
7.690604,24.298813,1,4.0
-53.849552,-46.885384,4,2.0
-39.548943,21.824608,1,1.0
9.472664,22.81531,3,8.0
-43.439533,48.71359,1,1.0
-40.025326,22.087248,1,3.0
-34.397747,30.871483,1,4.0
28.712206,-60.33652,1,2.0
-3.9808502,-33.30978,1,4.0
1.6172717,-35.632496,3,8.0
-10.041936,-31.799345,1,1.0
-12.780865,-33.628757,1,1.0
-42.518143,-10.876685,1,1.0
-26.721905,-48.712658,4,4.0
-9.973613,-28.29032,1,3.0
-7.6221375,-30.431658,1,2.0
1.6993916,20.53548,3,9.0
30.220942,9.727841,3,7.0
-16.35831,-21.427038,1,1.0
-53.713448,12.693918,1,6.0
-26.615993,15.23881,1,1.0
-46.099537,-21.962498,4,2.0
-57.981438,10.363875,1,2.0
4.130287,8.114513,3,4.0
10.763522,-22.22982,3,8.0
-37.41967,-0.7380097,1,2.0
1.0454993,33.1701,1,7.0
13.553955,10.865488,3,9.0
-56.197205,9.099469,1,3.0
-54.53885,8.755461,1,3.0
30.744091,-60.19469,3,5.0
-11.280534,14.508477,1,1.0
-4.7230253,49.631336,1,2.0
-37.92527,1.6249777,1,4.0
-3.65715,8.83719,3,6.0
-3.2458346,9.585694,3,3.0
-42.346195,52.128723,1,1.0
-44.90563,-20.505983,4,10.0
-54.56096,40.612625,1,7.0
-30.842451,12.002005,1,4.0
4.697151,24.816757,3,1.0
4.36423,24.504986,3,5.0
-25.827223,20.389292,1,5.0
-1.6995962,5.2434726,3,1.0
-31.870113,34.753147,1,1.0
52.37591,-23.787252,3,5.0
23.100426,-59.535805,3,5.0
28.91137,-54.35369,3,6.0
28.72234,9.937375,3,3.0
-43.268898,-1.998593,1,6.0
5.4011526,41.58532,3,8.0
-50.79225,-34.78078,4,3.0
-23.95192,-6.4148564,3,8.0
-20.460693,32.31311,1,3.0
49.12499,12.280588,3,6.0
20.694748,10.307256,1,6.0
46.18855,15.198334,3,6.0
-56.051987,28.946066,1,1.0
-8.648942,37.108074,1,2.0
-53.52589,8.865367,1,9.0
29.487658,43.778618,3,8.0
36.317055,-19.007208,3,6.0
-47.583008,32.153263,1,4.0
24.427118,14.791835,3,7.0
17.91478,29.332815,3,10.0
-59.796555,31.725086,1,4.0
42.957607,20.547873,3,10.0
11.604966,41.215218,3,7.0
-1.6944412,34.723957,1,1.0
-7.085859,48.787144,1,6.0
61.75954,40.069347,0,4.0
-4.353511,40.34314,3,7.0
29.579195,35.6375,3,8.0
-57.042206,7.488479,1,2.0
61.230877,40.664356,0,5.0
-50.88072,8.504554,1,6.0
-50.608154,8.352579,1,3.0
-53.828465,-33.753418,4,2.0
-55.817646,-36.60663,4,1.0
-33.654835,11.705293,1,2.0
14.592335,51.916397,1,3.0
-24.229383,55.44121,1,3.0
-39.51966,-28.134192,4,3.0
-55.688076,24.749,1,1.0
-55.90456,-31.932928,4,2.0
-55.300957,-29.906898,4,1.0
-49.91558,-34.14308,4,2.0
-61.79172,30.230509,1,4.0
-15.8611355,-54.92315,4,8.0
9.7000065,6.8237066,1,5.0
9.579504,6.954184,3,3.0
-12.296366,-56.417366,1,7.0
33.402725,-54.54124,3,7.0
-15.469623,3.6591272,3,5.0
33.774002,-54.04571,3,10.0
35.76679,6.3285737,3,10.0
23.60051,2.9386556,3,8.0
-11.914784,-58.398743,1,1.0
-10.825283,-59.180656,1,1.0
-17.55201,-57.18454,4,1.0
-11.013251,-58.066055,1,3.0
-10.573297,-58.593475,1,1.0
-17.43441,-57.264267,4,1.0
-11.825677,-59.73346,1,1.0
-11.623964,-59.50986,1,1.0
-9.452787,-58.490658,1,5.0
-52.529263,10.040258,1,10.0
38.56279,3.0924513,3,10.0
-59.363075,5.1461024,1,2.0
-50.49493,11.536182,1,7.0
-55.275772,11.38993,1,2.0
-52.81604,10.534528,1,9.0
-19.957737,55.23501,3,9.0
-26.782598,18.358833,1,4.0
-50.589046,10.766462,1,4.0
-0.022025827,51.985474,1,4.0
-53.610542,6.030051,1,6.0
-60.6378,32.0366,1,4.0
-29.386982,23.776777,1,4.0
7.8342576,28.404749,3,7.0
17.795103,58.206703,1,9.0
-1.6002007,52.41695,1,2.0
-7.928281,17.525501,3,7.0
-2.3397868,24.78339,1,5.0
2.2832773,21.55599,3,8.0
35.7666,-4.5234213,3,10.0
38.332752,11.08787,3,9.0
-36.36173,-11.154151,1,9.0
22.734694,12.21326,3,10.0
46.08304,6.878946,3,10.0
39.145733,-11.442809,3,10.0
-4.0329576,23.130745,1,8.0
-51.697426,-45.248146,4,2.0
30.818743,-52.6923,3,9.0
27.955538,40.41582,3,7.0
23.952017,-57.966854,1,3.0
-43.425926,-45.141685,4,7.0
20.929949,13.130403,3,1.0
-44.312126,-22.07583,4,5.0
-39.375587,-31.453669,4,6.0
1.2653955,63.623543,0,1.0
37.85814,12.877571,3,9.0
5.601518,-44.159786,1,5.0
17.592308,-34.980843,3,9.0
6.745766,-29.676556,1,2.0
10.63798,-33.1003,3,9.0
53.24592,-40.878006,5,10.0
-11.376322,-28.442324,1,2.0
16.54474,-34.058216,3,2.0
-11.777867,-20.46401,1,2.0
-54.427814,7.670254,1,5.0
21.11753,-26.159477,3,9.0
-23.559122,-43.513493,4,5.0
11.663068,-28.857702,1,5.0
16.6409,-27.11544,3,5.0
16.461773,-23.78118,3,5.0
-6.55293,-32.229786,1,9.0
4.5068398,-39.957672,3,5.0
22.098227,-25.244196,3,10.0
10.406628,-24.304695,3,6.0
4.978146,-42.953213,1,2.0
-29.401192,-49.71275,4,2.0
-7.2285347,-40.366592,1,5.0
0.7017226,-29.072481,3,5.0
-0.75561744,-30.527311,1,2.0
-9.57324,-31.008003,1,4.0
-6.064716,-30.400204,1,3.0
29.61152,-59.255203,3,6.0
5.997125,-41.753357,1,2.0
5.6264086,-74.11482,3,9.0
4.1415186,-76.267235,1,1.0
4.2056003,-75.70313,1,1.0
5.5568695,-83.78921,1,1.0
6.5008273,-75.172,1,6.0
3.8648357,-76.79639,1,2.0
4.740416,-74.696976,4,7.0
-7.504901,-28.229076,1,3.0
3.9466171,-76.67647,1,1.0
2.6999369,-28.178288,3,8.0
10.970688,-78.86212,4,4.0
19.016884,-33.752907,3,6.0
-47.10739,-14.682579,4,3.0
-7.5690856,-36.508522,1,2.0
-8.361839,-37.095875,1,1.0
-11.082514,-35.86012,1,3.0
15.560008,-39.693253,3,6.0
14.89378,-34.351555,1,4.0
-37.704075,-8.304249,1,8.0
-45.61059,49.444828,1,2.0
26.152142,21.731789,1,8.0
29.206017,41.406765,3,9.0
50.72467,17.185959,3,8.0
26.823713,20.033077,3,9.0
-39.980053,48.96623,1,7.0
-36.99485,-0.29825163,1,8.0
52.28218,15.30288,3,10.0
-27.446558,-1.9151243,3,10.0
54.287075,-39.55829,5,10.0
-43.533855,48.991516,1,2.0
8.866709,-80.136696,4,2.0
3.513965,-20.901917,3,10.0
-40.842823,48.01334,1,3.0
54.825665,-39.982876,5,7.0
13.662474,34.259705,3,7.0
8.829777,21.852335,3,7.0
-44.50685,49.671284,1,1.0
25.36701,29.514957,3,10.0
-1.3140228,52.992874,1,1.0
33.080532,-29.102598,3,10.0
24.957094,45.404655,1,2.0
43.85004,16.593359,3,10.0
-20.381237,53.87428,1,7.0
-23.279766,-8.818478,3,8.0
-24.347383,21.637316,3,7.0
-7.8367195,12.125199,1,2.0
-30.160309,31.111088,1,8.0
16.961096,27.071188,2,7.0
19.44898,-38.74753,3,10.0
33.48091,-58.22309,3,8.0
20.539127,-35.134758,3,8.0
-44.85155,-40.512848,4,8.0
-54.017857,27.451727,1,2.0
-23.631514,45.85234,1,3.0
50.07303,-6.0100074,3,9.0
46.709465,18.619255,3,4.0
13.53504,46.89688,3,6.0
51.518936,-18.234995,3,10.0
35.18492,-9.802006,1,6.0
51.79275,11.347816,3,9.0
10.836806,44.84771,3,9.0
-26.548275,15.065236,1,1.0
46.34544,-6.4161005,3,3.0
22.717361,-57.37278,3,9.0
45.86308,14.208126,3,9.0
49.01969,14.866941,3,9.0
22.686615,-57.041668,3,6.0
-4.719821,49.206577,1,6.0
63.92888,39.18242,0,5.0
22.865396,34.44905,3,6.0
40.39001,-8.155969,3,9.0
8.005042,-76.552414,1,5.0
21.48304,-6.7648435,3,7.0
44.735397,-4.916582,3,9.0
8.325402,-77.39415,4,6.0
66.173256,33.729042,0,9.0
-2.9736028,37.40439,3,8.0
23.752182,10.514174,3,2.0
54.13513,-33.41381,5,10.0
23.721912,40.122597,3,7.0
8.503888,-74.35018,3,8.0
61.412334,35.29123,0,8.0
-44.855255,-28.449005,4,1.0
-28.48953,-5.469427,1,4.0
-5.8859363,52.01613,1,2.0
-50.698605,6.7389903,1,4.0
-5.193972,53.763504,1,3.0
-28.74654,-5.2269335,1,3.0
51.719868,11.799299,3,9.0
-24.437183,-4.858944,1,8.0
54.05093,-32.85633,5,10.0
44.238247,24.8714,3,10.0
-22.03208,26.978067,3,9.0
16.683884,54.189068,1,1.0
44.250187,25.390547,3,9.0
34.23913,-49.62981,3,10.0
-7.3632016,24.272688,1,1.0
27.03631,36.976803,3,8.0
30.476254,4.2709146,3,10.0
-43.11302,-9.970001,1,1.0
-24.591547,49.14821,1,5.0
65.72529,38.46909,0,9.0
-61.908245,10.439889,1,2.0
29.995155,4.110891,3,9.0
-44.83936,46.959263,1,3.0
-0.9769529,36.045536,3,7.0
-38.06287,46.82621,1,6.0
61.572723,37.928112,0,7.0
-14.1383505,-32.229168,1,2.0
57.817287,-40.248943,5,1.0
-5.8609304,23.187468,1,3.0
35.95582,16.26017,3,9.0
10.216692,-80.183266,4,1.0
22.55915,28.574686,3,9.0
-55.9463,24.081144,1,4.0
17.945349,29.388317,3,9.0
3.7773929,-79.061844,4,4.0
-49.3413,8.817148,1,10.0
-1.3002243,-3.423313,2,7.0
12.782168,53.433346,1,4.0
51.69284,19.047625,2,10.0
-49.70014,5.00383,1,8.0
12.413439,53.901604,1,2.0
41.061142,23.09319,3,9.0
1.4716023,43.679928,3,9.0
-51.293198,-43.19522,4,3.0
13.4709835,40.577297,1,6.0
-67.1177,10.626463,1,2.0
15.156028,36.21545,1,7.0
-2.4463904,32.99506,1,1.0
54.55495,-22.375391,3,9.0
0.08334879,33.969948,3,3.0
-44.484726,-47.664978,4,7.0
-67.11123,10.913764,1,4.0
-35.010887,40.36302,1,5.0
-28.07378,-37.185966,3,10.0
19.710438,1.9228824,3,10.0
55.504295,-48.800156,5,9.0
55.67764,-49.925488,5,9.0
33.559303,-60.639175,4,3.0
55.57498,-48.84638,5,9.0
49.21826,-43.301167,5,9.0
5.8052387,-76.64148,1,1.0
36.467278,10.9819975,3,10.0
-39.211952,41.312267,1,3.0
-33.36005,30.26449,1,4.0
-30.598886,28.052847,1,1.0
-23.685669,30.02665,1,4.0
-30.94652,28.919308,1,3.0
24.295132,-18.180489,1,5.0
24.20409,-17.947916,1,6.0
24.614729,-18.048279,1,4.0
-55.337883,-40.943153,4,2.0
-37.616295,40.47596,1,5.0
-37.203564,40.274548,1,3.0
40.081978,-17.16006,3,6.0
40.82676,-15.317401,3,7.0
39.91379,-15.188457,3,7.0
39.680935,-18.864983,1,4.0
-39.966118,42.92411,1,1.0
40.085064,-16.960377,3,6.0
-4.812975,-34.2228,1,2.0
35.991215,16.48189,3,8.0
-40.801647,-39.95649,4,7.0
-43.47268,-42.54705,4,6.0
31.051493,-53.733627,3,7.0
59.891216,35.765003,0,5.0
61.225323,41.029816,0,3.0
-49.158165,-43.127686,4,3.0
-43.081463,43.061947,1,2.0
-62.0968,14.273957,1,5.0
-11.830054,-34.724266,1,1.0
-32.030216,-50.446114,4,3.0
13.608806,52.246597,1,5.0
-41.887417,-3.1571515,1,5.0
-12.3918085,-32.90041,1,2.0
-5.8776364,24.210524,1,7.0
-30.682833,-50.36037,4,5.0
-41.998875,-10.4309635,1,1.0
-60.211548,5.63434,1,7.0
13.4123955,17.680729,3,6.0
-1.7371148,51.81657,1,1.0
7.5713925,26.080584,3,4.0
22.006134,40.508694,3,9.0
-37.49586,-36.02917,4,6.0
8.748823,24.558498,1,5.0
-62.055523,4.482694,1,3.0
-7.7420454,-1.2551441,2,2.0
33.112793,8.311677,3,9.0
46.86901,17.69622,3,7.0
46.733456,15.638876,3,7.0
29.469484,-32.622395,3,1.0
-4.469538,37.13718,1,8.0
-5.888443,33.27174,1,8.0
8.329421,22.323368,3,8.0
-23.99777,52.180943,1,7.0
24.156479,10.001395,3,9.0
-29.6157,13.900436,1,2.0
17.935131,20.825754,3,10.0
-9.74594,17.402704,1,2.0
1.2583278,63.643597,1,3.0
-0.028925402,55.212223,1,1.0
62.459087,41.439705,0,4.0
61.871265,40.487713,0,5.0
37.34537,21.031895,3,6.0
-0.06582246,55.31381,1,4.0
61.332516,41.48904,0,2.0
58.1103,-11.449304,2,3.0
27.862682,11.206385,3,6.0
59.147354,-8.66706,2,7.0
60.929092,-11.348814,2,8.0
57.591938,-9.887089,2,4.0
58.337776,-9.456372,2,5.0
58.32841,-9.6387,2,5.0
60.879505,-10.252645,2,4.0
59.10982,-6.5070314,2,6.0
38.34967,-16.611063,3,3.0
43.08459,-15.968144,3,2.0
0.9971482,24.188272,3,4.0
34.3026,24.201965,3,3.0
43.208405,11.515297,3,10.0
40.631805,-9.422849,3,9.0
34.056736,-8.357056,1,1.0
22.980145,44.969707,1,4.0
21.650002,45.66986,3,10.0
13.672328,16.030926,3,9.0
27.238417,39.687717,3,8.0
11.303952,16.400688,3,9.0
5.194812,26.570986,3,9.0
-0.63598007,21.152342,3,6.0
45.82582,-9.744235,3,7.0
-1.8652334,24.673582,1,5.0
-28.887827,15.020326,1,5.0
-54.289085,37.395157,1,1.0
-5.758275,-11.844104,4,3.0
-65.91103,8.735235,1,3.0
-27.685165,-0.3986366,3,6.0
16.368395,59.262386,1,3.0
-5.8019977,-11.836685,4,6.0
-4.139947,-11.2032585,2,5.0
-6.2883263,-12.463893,2,2.0
-3.1882725,-11.011692,2,6.0
-47.723854,-43.29278,4,3.0
-53.83716,-47.084595,4,2.0
-6.882919,-2.6608472,2,7.0
5.5474606,-5.1100273,2,8.0
6.8138437,-11.094504,2,7.0
16.070269,-6.8659143,2,10.0
-8.544755,-1.2256703,1,2.0
-23.57959,14.119594,2,6.0
-8.943646,-2.4034426,1,4.0
-29.262352,-25.816122,4,4.0
12.77341,55.48722,1,1.0
-16.133116,-27.12527,1,1.0
1.9113739,50.11908,1,5.0
26.462925,-49.39271,2,7.0
3.034361,1.5550257,1,1.0
5.3395042,-77.58644,1,1.0
4.433683,-2.7864835,2,5.0
31.192577,-50.045578,3,10.0
-36.15382,-37.333405,4,4.0
0.09826746,-20.885857,3,5.0
-23.98112,27.26619,3,7.0
49.86462,-3.5997963,2,10.0
2.5579064,-41.981995,1,4.0
-33.96806,12.328028,1,2.0
15.829214,-34.443645,3,5.0
-22.231112,32.257458,1,3.0
-55.34813,-37.09196,4,2.0
-5.291471,-33.73999,1,4.0
-33.95719,-52.334812,4,3.0
-30.999166,-1.1969876,1,5.0
-4.9255223,-34.574055,1,1.0
-25.08478,-46.36654,4,3.0
-46.242847,-16.583035,4,1.0
-23.185589,-40.59905,4,6.0
-26.101583,-47.202614,4,7.0
4.6210732,-25.642918,3,9.0
20.91379,-58.23245,3,4.0
-48.629917,-35.837646,4,3.0
-1.2008328,23.280361,3,9.0
-12.228331,15.260431,1,3.0
34.78427,-6.050158,3,9.0
15.494983,-24.723303,3,4.0
-26.079107,20.772446,1,3.0
6.907128,-29.764938,1,3.0
-31.52872,19.568295,1,7.0
-29.795792,-46.04223,4,4.0
-46.32624,-18.45293,4,2.0
-38.90881,-10.198999,1,1.0
-49.155617,-43.86781,4,3.0
-38.7351,-38.93277,4,4.0
-63.880543,13.166523,1,2.0
