"recno","date","day","x4_1","x4_2","x4_3","x4_4","x4_5","x4_3drm"
38,1,24,4161,,600,1,5,600
38,1,24,4151,,400,1,5,400
38,1,21,2789,1,280,1,1,280
38,1,21,2790,1,250,1,1,250
38,1,21,3512,2,200,1,1,200
38,1,21,3512,1,200,1,1,200
38,1,21,2782,1,120,1,1,120
39,1,22,4211,,25000,1,5,25000
39,1,19,2831,,8000,1,5,8000
39,1,22,4221,,1500,1,5,1500
39,1,22,4613,,1200,1,5,1200
39,1,22,4151,,680,1,5,680
39,1,25,3501,1,200,1,1,200
39,1,25,3512,2,200,1,1,200
39,1,22,4161,,200,1,5,200
39,1,18,3512,1,150,1,1,150
40,1,24,4912,,67000,1,5,67000
40,1,24,2991,40,20000,1,5,20000
40,1,21,4211,,18000,1,5,18000
40,1,19,2831,,10000,1,5,10000
40,1,11,3341,1,5000,1,3,5000
40,1,21,4632,,4500,1,5,4500
40,1,15,2831,,4000,1,5,4000
40,1,14,3001,5,3000,1,5,3000
40,1,11,4991,,3000,1,5,3000
40,1,21,4151,,2500,1,5,2500
40,1,14,2786,1,2000,1,1,2000
40,1,22,3503,2,1500,1,1,1500
40,1,27,3526,1,1200,1,1,1200
40,1,21,4613,,1200,1,5,1200
40,1,21,4161,,800,1,5,800
40,1,14,2790,2,700,1,1,700
40,1,12,4483,,600,1,6,600
40,1,13,4483,,600,1,6,600
40,1,14,4483,,600,1,6,600
40,1,15,4483,,600,1,6,600
40,1,16,4483,,600,1,6,600
40,1,17,4483,,600,1,6,600
40,1,19,4483,,600,1,6,600
40,1,20,4483,,600,1,6,600
40,1,21,4483,,600,1,6,600
40,1,22,4483,,600,1,6,600
40,1,23,4483,,600,1,6,600
40,1,24,4483,,600,1,6,600
40,1,26,4483,,600,1,6,600
40,1,27,4483,,600,1,6,600
40,1,29,4483,,600,1,6,600
40,1,30,4483,,600,1,6,600
40,1,31,4483,,600,1,6,600
40,1,22,3501,2,400,1,1,400
40,1,27,3512,4,400,1,1,400
40,1,27,3512,2,400,1,1,400
40,1,28,4483,,400,1,6,400
40,1,22,2790,1,300,1,1,300
41,1,20,4221,,20000,1,5,20000
41,1,18,2831,,9000,1,5,9000
41,1,20,4211,,11000,1,5,11000
41,1,20,4151,,2500,1,5,2500
41,1,20,4613,,1100,1,5,1100
41,1,22,2786,2,1000,1,1,1000
41,1,22,3512,5,500,1,1,500
41,1,22,3512,2,400,1,1,400
41,1,20,4161,,400,1,5,400
41,1,22,3501,2,300,1,1,300
41,1,13,4483,,200,1,6,200
41,1,19,4483,,200,1,6,200
41,1,27,4483,,200,1,6,200
41,1,31,4483,,200,1,6,200
42,1,21,4912,,42000,1,5,42000
42,1,21,4221,,40000,1,5,40000
42,1,11,4491,,20000,1,6,20000
42,1,22,4622,,11000,1,1,11000
42,1,21,4211,,13000,1,5,13000
42,1,21,4632,,8000,1,5,8000
42,1,22,4924,,8000,1,5,8000
42,1,11,2071,10,3500,1,1,3500
42,1,21,4151,,3000,1,5,3000
42,1,20,2786,2,1200,1,1,1200
42,1,21,4161,,1200,1,5,1200
42,1,21,4613,,1200,1,5,1200
42,1,26,3503,1,1000,1,1,1000
42,1,28,4483,,1000,1,6,1000
42,1,31,4483,,1000,1,6,1000
42,1,12,4483,,800,1,6,800
42,1,13,4483,,800,1,6,800
42,1,14,4483,,800,1,6,800
42,1,15,4483,,800,1,6,800
42,1,16,4483,,800,1,6,800
42,1,19,4483,,800,1,6,800
42,1,20,4483,,800,1,6,800
42,1,21,4483,,800,1,6,800
42,1,23,4483,,800,1,6,800
42,1,26,4483,,800,1,6,800
42,1,27,4483,1,800,1,6,800
42,1,29,4483,,800,1,6,800
42,1,30,4483,,800,1,6,800
42,1,26,3512,5,750,1,1,750
42,1,19,3501,2,600,1,1,600
42,1,26,2790,1,550,1,1,550
42,1,31,3455,2,500,1,1,500
42,1,15,3512,2,500,1,1,500
42,1,28,3512,2,500,1,1,500
42,1,25,4483,,400,1,6,400
42,1,13,2071,1,350,1,1,350
42,1,14,2071,1,350,1,1,350
42,1,15,2071,1,350,1,1,350
42,1,16,2071,1,350,1,1,350
42,1,19,2071,1,350,1,1,350
42,1,20,2071,1,350,1,1,350
42,1,21,2071,1,350,1,1,350
42,1,22,2071,1,350,1,1,350
42,1,23,2071,1,350,1,1,350
42,1,24,2071,1,350,1,1,350
42,1,25,2071,1,350,1,1,350
42,1,26,2071,1,350,1,1,350
42,1,27,2071,1,350,1,1,350
42,1,28,2071,1,350,1,1,350
42,1,29,2071,1,350,1,1,350
42,1,30,2071,1,350,1,1,350
42,1,31,2071,1,350,1,1,350
42,1,16,2789,1,350,1,1,350
42,1,31,3461,2,200,1,1,200
43,1,22,4912,,26000,1,5,26000
43,1,22,4221,,25000,1,5,25000
43,1,17,2831,,15000,1,5,15000
43,1,22,4632,,8000,1,5,8000
43,1,22,4211,,8000,1,5,8000
43,1,14,2831,,4500,1,5,4500
43,1,11,2072,10,2700,1,1,2700
43,1,22,4151,,2500,1,5,2500
43,1,14,2831,,1400,1,5,1400
43,1,22,4613,,1200,1,5,1200
43,1,22,4161,,1000,1,5,1000
43,1,11,4483,,1000,1,6,1000
43,1,12,4483,,600,1,6,600
43,1,13,4483,,600,1,6,600
43,1,14,4483,,600,1,6,600
43,1,15,4483,,600,1,6,600
43,1,16,4483,,600,1,6,600
43,1,17,4483,,600,1,6,600
43,1,19,4483,,600,1,6,600
43,1,22,4483,,600,1,6,600
43,1,23,4483,,600,1,6,600
43,1,26,4483,,600,1,6,600
43,1,27,4483,,600,1,6,600
43,1,28,4483,,600,1,6,600
43,1,30,4483,,600,1,6,600
43,1,23,2785,1,480,1,1,480
43,1,19,2790,1,450,1,1,450
43,1,21,4483,,400,1,6,400
43,1,24,4483,,400,1,6,400
43,1,19,2789,1,350,1,1,350
43,1,23,3501,2,300,1,1,300
43,1,29,3512,3,300,1,1,300
43,1,12,2072,1,270,1,1,270
43,1,13,2072,1,270,1,1,270
43,1,14,2072,1,270,1,1,270
43,1,15,2072,1,270,1,1,270
43,1,16,2072,1,270,1,1,270
43,1,17,2072,1,270,1,1,270
43,1,18,2072,1,270,1,1,270
43,1,19,2072,1,270,1,1,270
43,1,20,2072,1,270,1,1,270
43,1,21,2072,1,270,1,1,270
43,1,22,2072,1,270,1,1,270
43,1,23,2072,1,270,1,1,270
43,1,24,2072,1,270,1,1,270
43,1,25,2072,1,270,1,1,270
43,1,26,2072,1,270,1,1,270
43,1,27,2072,1,270,1,1,270
43,1,28,2072,1,270,1,1,270
43,1,29,2072,1,270,1,1,270
43,1,30,2072,1,270,1,1,270
43,1,31,2072,1,270,1,1,270
43,1,13,3512,1,250,1,1,250
43,1,29,4483,,200,1,6,200
44,1,15,4221,,12000,1,5,12000
44,1,21,4924,,8000,1,5,8000
44,1,12,4924,,5000,1,5,5000
44,1,20,4632,,4500,1,5,4500
44,1,15,4211,,6000,1,5,6000
44,1,12,2831,,1800,1,5,1800
44,1,16,2786,1,1750,1,1,1750
44,1,15,4613,,1100,1,5,1100
44,1,15,4151,,1000,1,5,1000
44,1,20,4481,,1000,1,6,1000
44,1,21,4481,,1000,1,6,1000
44,1,13,4481,,800,1,6,800
44,1,14,4481,,800,1,6,800
44,1,16,4481,,800,1,6,800
44,1,19,4481,,800,1,6,800
44,1,22,4481,,800,1,6,800
44,1,12,4483,,800,1,6,800
44,1,26,4483,,800,1,6,800
44,1,29,4483,,800,1,6,800
44,1,16,3505,1,600,1,1,600
44,1,23,4481,,600,1,6,600
44,1,15,4483,,600,1,6,600
44,1,27,4483,,600,1,6,600
44,1,30,4483,,600,1,6,600
44,1,21,2782,3,450,1,1,450
44,1,18,2790,1,400,1,1,400
44,1,28,4483,,400,1,6,400
44,1,18,2787,1,350,1,1,350
44,1,26,2782,1,280,1,1,280
44,1,16,3501,1,250,1,1,250
44,1,17,4483,,200,1,6,200
44,1,24,4483,,200,1,6,200
44,1,31,4483,,200,1,6,200
45,1,24,4211,,33000,1,5,33000
45,1,11,3001,,20000,1,5,20000
45,1,11,2071,10,3000,1,1,3000
45,1,13,3001,,3000,1,5,3000
45,1,15,3001,,3000,1,5,3000
45,1,17,3001,,3000,1,5,3000
45,1,19,3001,,3000,1,5,3000
45,1,21,3001,,3000,1,5,3000
45,1,23,3001,,3000,1,5,3000
45,1,26,3001,,3000,1,5,3000
45,1,28,3001,,3000,1,5,3000
45,1,30,3001,,3000,1,5,3000
45,1,24,4221,,3000,1,5,3000
45,1,24,4151,,2700,1,5,2700
45,1,20,2786,4,2000,1,1,2000
45,1,31,2252,1,1800,1,1,1800
45,1,24,4613,,1100,1,5,1100
45,1,31,2808,1,1000,1,3,1000
45,1,16,3512,10,1000,1,1,1000
45,1,11,4483,,1000,1,6,1000
45,1,24,4161,,800,1,5,800
45,1,31,3526,1,750,1,1,750
45,1,16,2790,2,700,1,1,700
45,1,12,2071,2,600,1,1,600
45,1,13,2071,2,600,1,1,600
45,1,14,2071,2,600,1,1,600
45,1,15,2071,2,600,1,1,600
45,1,16,2071,2,600,1,1,600
45,1,17,2071,2,600,1,1,600
45,1,18,2071,2,600,1,1,600
45,1,19,2071,2,600,1,1,600
45,1,20,2071,2,600,1,1,600
45,1,21,2071,2,600,1,1,600
45,1,22,2071,2,600,1,1,600
45,1,23,2071,2,600,1,1,600
45,1,24,2071,2,600,1,1,600
45,1,25,2071,2,600,1,1,600
45,1,26,2071,2,600,1,1,600
45,1,27,2071,2,600,1,1,600
45,1,28,2071,2,600,1,1,600
45,1,29,2071,2,600,1,1,600
45,1,30,2071,2,600,1,1,600
45,1,31,2071,2,600,1,1,600
45,1,16,3512,2,400,1,1,400
45,1,20,2789,1,350,1,1,350
45,1,20,2782,2,300,1,1,300
45,1,22,3512,2,300,1,1,300
45,1,22,2773,2,200,1,1,200
46,1,21,4221,,34500,1,5,34500
46,1,20,2831,,16000,1,1,16000
46,1,31,3001,,16000,1,3,16000
46,1,20,2824,,14000,1,1,14000
46,1,21,4211,,11000,1,5,11000
46,1,20,4623,,6000,1,5,6000
46,1,20,4632,,6000,1,5,6000
46,1,20,4151,,4000,1,5,4000
46,1,10,2071,10,2800,1,1,2800
46,1,10,4483,,2000,1,6,2000
46,1,10,4491,,2000,1,6,2000
46,1,21,4071,,1800,1,5,1800
46,1,21,4613,,1100,1,5,1100
46,1,21,4161,,1000,1,5,1000
46,1,21,4614,,900,1,5,900
46,1,10,3512,1,600,1,1,600
46,1,21,4183,,600,1,5,600
46,1,10,2790,1,550,1,1,550
46,1,21,4223,,500,1,5,500
46,1,10,3512,3,450,1,1,450
46,1,12,4483,,400,1,6,400
46,1,13,4483,,400,1,6,400
46,1,14,4483,,400,1,6,400
46,1,15,4483,,400,1,6,400
46,1,16,4483,,400,1,6,400
46,1,17,4483,,400,1,6,400
46,1,19,4483,,400,1,6,400
46,1,20,4483,,400,1,6,400
46,1,21,4483,,400,1,6,400
46,1,22,4483,,400,1,6,400
46,1,23,4483,,400,1,6,400
46,1,24,4483,,400,1,6,400
46,1,26,4483,,400,1,6,400
46,1,27,4483,,400,1,6,400
46,1,28,4483,,400,1,6,400
46,1,29,4483,,400,1,6,400
46,1,30,4483,,400,1,6,400
46,1,31,4483,,400,1,6,400
46,1,11,2071,1,280,1,1,280
46,1,12,2071,1,280,1,1,280
46,1,13,2071,1,280,1,1,280
46,1,14,2071,1,280,1,1,280
46,1,15,2071,1,280,1,1,280
46,1,16,2071,1,280,1,1,280
46,1,17,2071,1,280,1,1,280
46,1,18,2071,1,280,1,1,280
46,1,19,2071,1,280,1,1,280
46,1,20,2071,1,280,1,1,280
46,1,21,2071,1,280,1,1,280
46,1,22,2071,1,280,1,1,280
46,1,23,2071,1,280,1,1,280
46,1,24,2071,1,280,1,1,280
46,1,25,2071,1,280,1,1,280
46,1,26,2071,1,280,1,1,280
46,1,27,2071,1,280,1,1,280
46,1,28,2071,1,280,1,1,280
46,1,29,2071,1,280,1,1,280
46,1,30,2071,1,280,1,1,280
46,1,31,2071,1,280,1,1,280
46,1,10,3501,1,250,1,1,250
46,1,13,3501,1,250,1,1,250
46,1,18,4483,,200,1,6,200
46,1,25,4483,,200,1,6,200
46,1,13,3513,1,40,1,1,40
47,1,10,4041,,75000,1,5,75000
47,1,31,3001,,30000,1,3,30000
47,1,30,5151,,24000,1,5,24000
47,1,17,4211,,25000,1,5,25000
47,1,17,4221,,20000,1,5,20000
47,1,17,4623,,11000,1,5,11000
47,1,17,4632,,10000,1,5,10000
47,1,25,2822,,8000,1,1,8000
47,1,25,2826,,5000,1,1,5000
47,1,10,4491,,5000,1,6,5000
47,1,10,2071,10,4200,1,1,4200
47,1,17,4151,,3000,1,5,3000
47,1,17,4183,,1800,1,5,1800
47,1,17,4071,,1600,1,5,1600
47,1,17,4613,,1100,1,5,1100
47,1,10,2785,1,1000,1,1,1000
47,1,10,4483,,1000,1,6,1000
47,1,11,4491,,1000,1,6,1000
47,1,26,4491,,1000,1,6,1000
47,1,31,4491,,1000,1,6,1000
47,1,18,2071,2,840,1,1,840
47,1,10,3512,2,800,1,1,800
47,1,21,4491,,800,1,6,800
47,1,10,2790,1,650,1,1,650
47,1,10,3501,2,600,1,1,600
47,1,17,4161,,600,1,5,600
47,1,17,4223,,580,1,5,580
47,1,11,2071,1,420,1,1,420
47,1,12,2071,1,420,1,1,420
47,1,13,2071,1,420,1,1,420
47,1,14,2071,1,420,1,1,420
47,1,15,2071,1,420,1,1,420
47,1,19,2071,1,420,1,1,420
47,1,20,2071,1,420,1,1,420
47,1,21,2071,1,420,1,1,420
47,1,22,2071,1,420,1,1,420
47,1,23,2071,1,420,1,1,420
47,1,24,2071,1,420,1,1,420
47,1,25,2071,1,420,1,1,420
47,1,26,2071,1,420,1,1,420
47,1,27,2071,1,420,1,1,420
47,1,28,2071,1,420,1,1,420
47,1,29,2071,1,420,1,1,420
47,1,30,2071,1,420,1,1,420
47,1,31,2071,1,420,1,1,420
47,1,16,2071,1,400,1,1,400
47,1,10,3512,2,300,1,1,300
47,1,12,4482,,200,1,6,200
47,1,18,4482,,200,1,6,200
47,1,20,4482,,200,1,6,200
47,1,23,4482,,200,1,6,200
47,1,31,4482,,200,1,6,200
47,1,11,4483,,200,1,6,200
47,1,12,4483,,200,1,6,200
47,1,13,4483,,200,1,6,200
47,1,14,4483,,200,1,6,200
47,1,15,4483,,200,1,6,200
47,1,16,4483,,200,1,6,200
47,1,18,4483,,200,1,6,200
47,1,19,4483,,200,1,6,200
47,1,20,4483,,200,1,6,200
47,1,21,4483,,200,1,6,200
47,1,22,4483,,200,1,6,200
47,1,23,4483,,200,1,6,200
47,1,24,4483,,200,1,6,200
47,1,25,4483,,200,1,6,200
47,1,27,4483,,200,1,6,200
47,1,28,4483,,200,1,6,200
47,1,29,4483,,200,1,6,200
47,1,30,4483,,200,1,6,200
47,1,19,4491,,200,1,6,200
48,1,17,4221,,32000,1,5,32000
48,1,17,4211,,14000,1,5,14000
48,1,31,3510,55,9900,1,1,9900
48,1,10,3510,40,7200,1,1,7200
48,1,20,3510,40,7200,1,1,7200
48,1,17,4632,,6000,1,5,6000
48,1,31,4623,,4000,1,5,4000
48,1,10,2071,10,3200,1,1,3200
48,1,10,4491,,3000,1,6,3000
48,1,18,4622,,3000,1,5,3000
48,1,17,4183,,2000,1,5,2000
48,1,17,4614,,1900,1,5,1900
48,1,25,2785,1,1500,1,1,1500
48,1,17,4071,,1400,1,5,1400
48,1,11,3526,1,1300,1,1,1300
48,1,10,4483,,1200,1,6,1200
48,1,17,4613,,1100,1,5,1100
48,1,17,4151,,1000,1,5,1000
48,1,25,3512,2,800,1,1,800
48,1,11,2790,1,650,1,1,650
48,1,13,3501,2,600,1,1,600
48,1,17,4161,,600,1,5,600
48,1,11,3505,1,450,1,1,450
48,1,25,3512,3,450,1,1,450
48,1,17,4223,,350,1,5,350
48,1,11,2071,1,320,1,1,320
48,1,12,2071,1,320,1,1,320
48,1,13,2071,1,320,1,1,320
48,1,14,2071,1,320,1,1,320
48,1,15,2071,1,320,1,1,320
48,1,16,2071,1,320,1,1,320
48,1,18,2071,1,320,1,1,320
48,1,19,2071,1,320,1,1,320
48,1,20,2071,1,320,1,1,320
48,1,21,2071,1,320,1,1,320
48,1,22,2071,1,320,1,1,320
48,1,23,2071,1,320,1,1,320
48,1,24,2071,1,320,1,1,320
48,1,25,2071,1,320,1,1,320
48,1,26,2071,1,320,1,1,320
48,1,27,2071,1,320,1,1,320
48,1,28,2071,1,320,1,1,320
48,1,29,2071,1,320,1,1,320
48,1,30,2071,1,320,1,1,320
48,1,31,2071,1,320,1,1,320
48,1,12,4483,,200,1,6,200
48,1,13,4483,,200,1,6,200
48,1,14,4483,,200,1,6,200
48,1,15,4483,,200,1,6,200
48,1,16,4483,,200,1,6,200
48,1,19,4483,,200,1,6,200
48,1,20,4483,,200,1,6,200
48,1,21,4483,,200,1,6,200
48,1,22,4483,,200,1,6,200
48,1,23,4483,,200,1,6,200
48,1,26,4483,,200,1,6,200
48,1,27,4483,,200,1,6,200
48,1,28,4483,,200,1,6,200
48,1,29,4483,,200,1,6,200
48,1,30,4483,,200,1,6,200
49,1,31,2991,60,27000,1,3,27000
49,1,31,4912,,21000,1,5,21000
49,1,21,4211,,23000,1,5,23000
49,1,21,4632,,12000,1,5,12000
49,1,21,4623,,7000,1,5,7000
49,1,10,2071,10,4000,1,1,4000
49,1,21,4081,,1600,1,5,1600
49,1,21,4151,,1500,1,5,1500
49,1,10,4483,,1200,1,6,1200
49,1,21,4613,,1100,1,5,1100
49,1,20,2785,2,920,1,1,920
49,1,20,2790,1,600,1,1,600
49,1,10,3512,4,600,1,1,600
49,1,21,4161,,600,1,5,600
49,1,10,3501,2,500,1,1,500
49,1,20,3501,2,500,1,1,500
49,1,10,2785,1,460,1,1,460
49,1,11,2071,1,400,1,1,400
49,1,12,2071,1,400,1,1,400
49,1,13,2071,1,400,1,1,400
49,1,14,2071,1,400,1,1,400
49,1,15,2071,1,400,1,1,400
49,1,16,2071,1,400,1,1,400
49,1,17,2071,1,400,1,1,400
49,1,18,2071,1,400,1,1,400
49,1,19,2071,1,400,1,1,400
49,1,20,2071,1,400,1,1,400
49,1,21,2071,1,400,1,1,400
49,1,22,2071,1,400,1,1,400
49,1,23,2071,1,400,1,1,400
49,1,24,2071,1,400,1,1,400
49,1,25,2071,1,400,1,1,400
49,1,26,2071,1,400,1,1,400
49,1,27,2071,1,400,1,1,400
49,1,28,2071,1,400,1,1,400
49,1,29,2071,1,400,1,1,400
49,1,30,2071,1,400,1,1,400
49,1,31,2071,1,400,1,1,400
49,1,21,4614,,400,1,5,400
49,1,12,3505,1,350,1,1,350
49,1,20,3505,1,350,1,1,350
49,1,12,2787,1,300,1,1,300
49,1,12,2789,2,300,1,1,300
49,1,11,4483,,300,1,6,300
49,1,12,4483,,300,1,6,300
49,1,13,4483,,300,1,6,300
49,1,14,4483,,300,1,6,300
49,1,15,4483,,300,1,6,300
49,1,16,4483,,300,1,6,300
49,1,17,4483,,300,1,6,300
49,1,18,4483,,300,1,5,300
49,1,19,4483,,300,1,6,300
49,1,20,4483,,300,1,6,300
49,1,21,4483,,300,1,6,300
49,1,22,4483,,300,1,6,300
49,1,23,4483,,300,1,6,300
49,1,24,4483,,300,1,6,300
49,1,26,4483,,300,1,6,300
49,1,27,4483,,300,1,6,300
49,1,28,4483,,300,1,6,300
49,1,29,4483,,300,1,6,300
49,1,30,4483,,300,1,6,300
49,1,31,4483,,300,1,6,300
49,1,20,3512,1,250,1,1,250
49,1,10,3512,1,200,1,1,200
50,1,21,4221,,25700,1,5,25700
50,1,31,3001,,20000,1,3,20000
50,1,21,4211,,13000,1,5,13000
50,1,21,4632,,8000,1,5,8000
50,1,21,4623,,6000,1,5,6000
50,1,20,4801,,4000,1,5,4000
50,1,10,2071,10,3000,1,1,3000
50,1,21,4151,,2500,1,5,2500
50,1,21,4613,,1300,1,5,1300
50,1,21,4071,,1200,1,5,1200
50,1,20,2785,1,1000,1,1,1000
50,1,10,4483,,1000,1,6,1000
50,1,20,2826,,800,1,1,800
50,1,21,4183,,700,1,5,700
50,1,22,2071,2,600,1,1,600
50,1,21,4161,,600,1,5,600
50,1,20,3505,1,350,1,1,350
50,1,11,2071,1,300,1,1,300
50,1,12,2071,1,300,1,1,300
50,1,13,2071,1,300,1,1,300
50,1,14,2071,1,300,1,1,300
50,1,15,2071,1,300,1,1,300
50,1,16,2071,1,300,1,1,300
50,1,17,2071,1,300,1,1,300
50,1,18,2071,1,300,1,1,300
50,1,19,2071,1,300,1,1,300
50,1,20,2071,1,300,1,1,300
50,1,23,2071,1,300,1,1,300
50,1,24,2071,1,300,1,1,300
50,1,25,2071,1,300,1,1,300
50,1,26,2071,1,300,1,1,300
50,1,27,2071,1,300,1,1,300
50,1,28,2071,1,300,1,1,300
50,1,29,2071,1,300,1,1,300
50,1,30,2071,1,300,1,1,300
50,1,31,2071,1,300,1,1,300
50,1,10,3512,2,300,1,1,300
50,1,20,3512,2,300,1,1,300
50,1,21,4223,,300,1,5,300
50,1,20,2831,,200,1,1,200
50,1,12,4483,,200,1,6,200
50,1,13,4483,,200,1,6,200
50,1,14,4483,,200,1,6,200
50,1,15,4483,,200,1,6,200
50,1,16,4483,,200,1,6,200
50,1,19,4483,,200,1,6,200
50,1,20,4483,,200,1,6,200
50,1,22,4483,,200,1,6,200
50,1,23,4483,,200,1,6,200
50,1,26,4483,,200,1,6,200
50,1,27,4483,,200,1,6,200
50,1,28,4483,,200,1,6,200
50,1,29,4483,,200,1,6,200
50,1,30,4483,,200,1,6,200
51,1,19,4221,,47600,1,5,47600
51,1,10,2071,80,32000,1,1,32000
51,1,19,4211,,20000,1,5,20000
51,1,20,2824,,15000,1,1,15000
51,1,19,4632,,8000,1,5,8000
51,1,10,4491,,6000,1,6,6000
51,1,19,4623,,6000,1,5,6000
51,1,30,4623,,6000,1,5,6000
51,1,10,4483,,4000,1,6,4000
51,1,11,2071,8,3200,1,1,3200
51,1,12,2071,8,3200,1,1,3200
51,1,13,2071,8,3200,1,1,3200
51,1,14,2071,8,3200,1,1,3200
51,1,15,2071,8,3200,1,1,3200
51,1,16,2071,8,3200,1,1,3200
51,1,17,2071,8,3200,1,1,3200
51,1,18,2071,8,3200,1,1,3200
51,1,19,2071,8,3200,1,1,3200
51,1,20,2071,8,3200,1,1,3200
51,1,21,2071,8,3200,1,1,3200
51,1,22,2071,8,3200,1,1,3200
51,1,23,2071,8,3200,1,1,3200
51,1,24,2071,8,3200,1,1,3200
51,1,25,2071,8,3200,1,1,3200
51,1,26,2071,8,3200,1,1,3200
51,1,27,2071,8,3200,1,1,3200
51,1,28,2071,8,3200,1,1,3200
51,1,29,2071,8,3200,1,1,3200
51,1,30,2071,8,3200,1,1,3200
51,1,31,2071,8,3200,1,1,3200
51,1,19,4183,,1250,1,5,1250
51,1,19,4071,,1200,1,5,1200
51,1,10,2785,1,1100,1,1,1100
51,1,19,4161,,1000,1,5,1000
51,1,12,4483,,800,1,6,800
51,1,13,4483,,800,1,6,800
51,1,14,4483,,800,1,6,800
51,1,15,4483,,800,1,6,800
51,1,16,4483,,800,1,6,800
51,1,19,4483,,800,1,6,800
51,1,20,4483,,800,1,6,800
51,1,21,4483,,800,1,6,800
51,1,22,4483,,800,1,6,800
51,1,23,4483,,800,1,6,800
51,1,26,4483,,800,1,6,800
51,1,27,4483,,800,1,6,800
51,1,28,4483,,800,1,6,800
51,1,29,4483,,800,1,6,800
51,1,30,4483,,800,1,6,800
51,1,10,3512,4,600,1,1,600
51,1,10,2790,1,550,1,1,550
51,1,10,3505,1,450,1,1,450
51,1,10,3512,1,450,1,1,450
51,1,19,4223,,400,1,5,400
52,1,21,4221,,36600,1,5,36600
52,1,31,2991,60,27000,1,3,27000
52,1,21,4211,,28000,1,5,28000
52,1,21,4912,,23000,1,5,23000
52,1,21,4623,,21000,1,5,21000
52,1,21,4632,,15000,1,5,15000
52,1,10,2071,20,10000,1,1,10000
52,1,22,2821,,5000,1,1,5000
52,1,21,4151,,2000,1,5,2000
52,1,10,4483,,2000,1,6,2000
52,1,18,3526,1,1350,1,1,1350
52,1,18,2785,1,1100,1,1,1100
52,1,11,2071,2,1000,1,1,1000
52,1,12,2071,2,1000,1,1,1000
52,1,13,2071,2,1000,1,1,1000
52,1,14,2071,2,1000,1,1,1000
52,1,15,2071,2,1000,1,1,1000
52,1,16,2071,2,1000,1,1,1000
52,1,17,2071,2,1000,1,1,1000
52,1,18,2071,2,1000,1,1,1000
52,1,19,2071,2,1000,1,1,1000
52,1,20,2071,2,1000,1,1,1000
52,1,21,2071,2,1000,1,1,1000
52,1,22,2071,2,1000,1,1,1000
52,1,23,2071,2,1000,1,1,1000
52,1,24,2071,2,1000,1,1,1000
52,1,25,2071,2,1000,1,1,1000
52,1,26,2071,2,1000,1,1,1000
52,1,27,2071,2,1000,1,1,1000
52,1,28,2071,2,1000,1,1,1000
52,1,29,2071,2,1000,1,1,1000
52,1,30,2071,2,1000,1,1,1000
52,1,31,2071,2,1000,1,1,1000
52,1,10,3503,1,1000,1,1,1000
52,1,21,4161,,1000,1,5,1000
52,1,21,4223,,1000,1,5,1000
52,1,10,4482,,1000,1,6,1000
52,1,22,4482,,800,1,6,800
52,1,18,3501,2,600,1,1,600
52,1,21,4183,,600,1,5,600
52,1,10,3512,1,500,1,1,500
52,1,18,3512,3,450,1,1,450
52,1,21,4223,,400,1,5,400
52,1,12,4482,,400,1,6,400
52,1,13,4482,,400,1,6,400
52,1,14,4482,,400,1,6,400
52,1,15,4482,,400,1,6,400
52,1,16,4482,,400,1,6,400
52,1,17,4482,,400,1,6,400
52,1,18,4482,,400,1,6,400
52,1,19,4482,,400,1,6,400
52,1,20,4482,,400,1,6,400
52,1,23,4482,,400,1,6,400
52,1,24,4482,,400,1,6,400
52,1,25,4482,,400,1,6,400
52,1,26,4482,,400,1,6,400
52,1,27,4482,,400,1,6,400
52,1,28,4482,,400,1,6,400
52,1,29,4482,,400,1,6,400
52,1,30,4482,,400,1,6,400
52,1,31,4482,,400,1,6,400
52,1,10,3512,2,300,1,1,300
53,1,20,4221,,34600,1,5,34600
53,1,26,2824,,10000,1,1,10000
53,1,20,4632,,5500,1,5,5500
53,1,20,4211,,8000,1,5,8000
53,1,20,4623,,5000,1,5,5000
53,1,20,4801,,2000,1,5,2000
53,1,20,4151,,1500,1,5,1500
53,1,20,4613,,1100,1,5,1100
53,1,10,4483,,1000,1,6,1000
53,1,21,2785,1,550,1,1,550
53,1,20,4183,,500,1,5,500
53,1,20,4161,,400,1,5,400
53,1,20,4223,,400,1,5,400
53,1,14,4483,,400,1,6,400
53,1,21,2790,1,350,1,1,350
53,1,21,3512,2,300,1,1,300
54,1,19,4403,,185000,1,5,185000
54,1,19,4221,,49500,1,5,49500
54,1,19,4211,,15000,1,5,15000
54,1,21,2824,,10000,1,1,10000
54,1,19,4632,,7000,1,5,7000
54,1,19,4801,,4500,1,5,4500
54,1,20,4622,,4000,1,5,4000
54,1,21,2831,,3000,1,1,3000
54,1,19,4183,,2000,1,5,2000
54,1,20,3503,1,1300,1,1,1300
54,1,19,4613,,1100,1,5,1100
54,1,20,2790,1,1000,1,1,1000
54,1,10,4483,,1000,1,6,1000
54,1,19,4614,,900,1,5,900
54,1,19,4151,,800,1,5,800
54,1,10,4482,,600,1,6,600
54,1,19,4223,,500,1,5,500
54,1,19,4161,,400,1,5,400
54,1,20,3501,1,300,1,1,300
54,1,20,3512,2,300,1,1,300
55,1,18,2831,,15000,1,1,15000
55,1,16,4211,,16000,1,5,16000
55,1,15,2071,21,8100,1,1,8100
55,1,22,2071,21,8100,1,1,8100
55,1,29,2071,21,8100,1,1,8100
