"recno","date","day","x3_1","x3_2","x3_2drm","x3_3"
4195,10,8,3,500,500,1
4195,10,9,3,500,500,1
4195,10,10,3,500,500,1
4195,10,12,3,500,500,1
4195,10,13,3,500,500,1
4195,10,14,3,500,500,1
4195,10,15,3,500,500,1
4195,10,16,3,500,500,1
4195,10,17,3,500,500,1
4195,10,21,3,500,500,1
4195,10,22,3,500,500,1
4195,10,23,3,500,500,1
4195,10,25,3,500,500,1
4195,10,26,3,500,500,1
4195,10,27,3,500,500,1
4195,10,28,3,500,500,1
4195,10,29,3,500,500,1
4195,10,30,3,500,500,1
4196,10,1,3,150,150,1
4196,10,2,3,150,150,1
4196,10,5,3,150,150,1
4196,10,6,3,150,150,1
4196,10,7,3,150,150,1
4196,10,8,3,150,150,1
4196,10,9,3,150,150,1
4196,10,12,3,150,150,1
4196,10,13,3,150,150,1
4196,10,14,3,150,150,1
4196,10,15,3,150,150,1
4196,10,16,3,150,150,1
4196,10,17,3,150,150,1
4196,10,19,3,150,150,1
4201,10,1,2,8000,8000,1
4218,10,22,2,8000,8000,1
4218,10,24,3,500,500,1
4218,10,25,3,600,600,1
4218,10,26,3,550,550,1
4218,10,27,3,600,600,1
4218,10,28,3,600,600,1
4218,10,29,3,500,500,1
4218,10,30,3,600,600,1
4218,10,31,3,500,500,1
4295,10,1,3,200,200,1
4295,10,2,3,400,400,1
4295,10,3,3,150,150,1
4295,10,5,3,400,400,1
4295,10,6,3,500,500,1
4295,10,7,3,400,400,1
4295,10,8,3,500,500,1
4295,10,9,3,350,350,1
4295,10,10,3,150,150,1
4295,10,12,3,500,500,1
4295,10,13,3,500,500,1
4295,10,14,3,300,300,1
4295,10,15,3,500,500,1
4295,10,16,3,400,400,1
4295,10,17,3,150,150,1
4295,10,19,3,500,500,1
4295,10,20,3,300,300,1
4295,10,21,3,300,300,1
4295,10,22,3,500,500,1
4295,10,23,3,300,300,1
4295,10,24,3,200,200,1
4295,10,26,3,400,400,1
4295,10,27,3,500,500,1
4295,10,28,3,500,500,1
4295,10,29,3,500,500,1
4295,10,30,3,500,500,1
4295,10,31,3,200,200,1
4296,10,1,3,2500,2500,1
4296,10,26,3,250,250,1
4296,10,27,3,250,250,1
4296,10,28,3,300,300,1
4296,10,29,3,400,400,1
4296,10,30,3,200,200,1
4297,10,1,3,2500,2500,1
4298,10,2,2,7000,7000,1
4299,10,5,3,150,150,1
4299,10,6,3,200,200,1
4299,10,7,3,150,150,1
4299,10,8,3,200,200,1
4299,10,12,3,150,150,1
4299,10,13,3,200,200,1
4299,10,14,3,200,200,1
4299,10,15,3,200,200,1
4299,10,19,3,150,150,1
4299,10,20,3,150,150,1
4299,10,21,3,150,150,1
4299,10,22,3,200,200,1
4318,10,15,3,2000,2000,1
4318,10,20,3,1400,1400,1
4324,11,3,2,3000,3000,1
4324,11,17,2,3000,3000,1
4324,11,26,2,3000,3000,1
4335,11,12,4,2500,2500,1
4335,11,15,4,1200,1200,1
4344,11,4,4,500,500,1
4344,11,7,4,500,500,1
4344,11,10,5,500,500,1
4344,11,24,4,500,500,1
4346,11,5,4,1000,1000,1
4346,11,10,5,500,500,1
4346,11,14,4,1000,1000,1
4346,11,26,4,1000,1000,1
4359,11,2,3,200,200,1
4359,11,3,3,200,200,1
4359,11,4,3,200,200,1
4359,11,5,3,200,200,1
4359,11,6,3,200,200,1
4359,11,12,3,200,200,1
4359,11,13,3,200,200,1
4359,11,14,3,200,200,1
4359,11,16,3,200,200,1
4359,11,18,3,200,200,1
4359,11,19,3,200,200,1
4359,11,20,3,200,200,1
4359,11,23,3,200,200,1
4359,11,24,3,200,200,1
4359,11,25,3,200,200,1
4359,11,26,3,200,200,1
4359,11,27,3,200,200,1
4359,11,28,3,200,200,1
4359,11,30,3,200,200,1
4362,11,2,3,600,600,1
4362,11,3,3,400,400,1
4362,11,4,3,700,700,1
4362,11,5,3,500,500,1
4362,11,6,3,500,500,1
4362,11,9,3,500,500,1
4362,11,11,3,700,700,1
4362,11,13,3,200,200,1
4362,11,16,3,500,500,1
4362,11,17,3,600,600,1
4362,11,18,3,600,600,1
4362,11,24,3,500,500,1
4362,11,25,3,700,700,1
4362,11,26,3,500,500,1
4362,11,27,3,600,600,1
4362,11,30,3,500,500,1
4370,11,1,3,500,500,1
4370,11,2,3,500,500,1
4370,11,3,3,500,500,1
4370,11,4,3,500,500,1
4370,11,5,3,500,500,1
4370,11,6,3,500,500,1
4370,11,9,3,100,100,1
4370,11,10,3,500,500,1
4370,11,11,3,500,500,1
4370,11,12,3,500,500,1
4370,11,13,3,500,500,1
4370,11,16,3,500,500,1
4370,11,17,3,500,500,1
4370,11,18,3,500,500,1
4370,11,19,3,500,500,1
4370,11,20,3,500,500,1
4370,11,23,3,500,500,1
4370,11,24,3,500,500,1
4370,11,25,3,500,500,1
4370,11,26,3,500,500,1
4370,11,27,3,500,500,1
4370,11,30,3,500,500,1
4372,11,1,3,2000,2000,1
4372,11,3,3,2000,2000,1
4372,11,4,3,1000,1000,1
4372,11,5,3,1000,1000,1
4372,11,6,3,1000,1000,1
4372,11,7,3,1000,1000,1
4372,11,8,3,2000,2000,1
4372,11,10,3,2000,2000,1
4372,11,11,3,1000,1000,1
4372,11,12,3,1000,1000,1
4372,11,13,3,2000,2000,1
4372,11,14,3,1000,1000,1
4372,11,15,3,1000,1000,1
4372,11,16,3,1000,1000,1
4372,11,17,3,2000,2000,1
4372,11,18,3,1000,1000,1
4372,11,19,3,1000,1000,1
4372,11,20,3,2000,2000,1
4372,11,21,3,1000,1000,1
4372,11,22,3,1000,1000,1
4372,11,24,3,2000,2000,1
4372,11,25,3,2000,2000,1
4372,11,26,3,1000,1000,1
4372,11,27,3,2000,2000,1
4372,11,28,3,1000,1000,1
4372,11,30,3,2000,2000,1
4375,11,1,2,1000,1000,1
4375,11,9,2,1200,1200,1
4375,11,16,2,1200,1200,1
4375,11,23,2,1200,1200,1
4378,11,2,3,3000,3000,1
4378,11,9,2,3000,3000,1
4378,11,16,2,3000,3000,1
4378,11,23,2,3000,3000,1
4380,11,1,2,17000,17000,1
4380,11,8,2,16000,16000,1
4380,11,15,2,10000,10000,1
4380,11,22,2,12000,12000,1
4381,11,1,3,2000,2000,1
4385,11,15,2,2500,2500,1
4386,11,2,3,500,500,1
4386,11,3,3,300,300,1
4386,11,4,3,300,300,1
4386,11,5,3,300,300,1
4386,11,9,3,300,300,1
4386,11,12,3,500,500,1
4386,11,30,3,400,400,1
4391,11,1,3,300,300,1
4391,11,2,3,200,200,1
4391,11,3,3,250,250,1
4391,11,4,3,300,300,1
4391,11,5,3,250,250,1
4391,11,7,3,250,250,1
4391,11,8,3,200,200,1
4391,11,11,3,200,200,1
4391,11,13,3,300,300,1
4391,11,16,3,250,250,1
4391,11,17,3,200,200,1
4391,11,18,3,300,300,1
4391,11,19,3,200,200,1
4391,11,20,3,250,250,1
4391,11,21,3,300,300,1
4391,11,26,3,200,200,1
4391,11,27,3,300,300,1
4393,11,2,3,500,500,1
4393,11,3,3,500,500,1
4393,11,4,3,500,500,1
4393,11,5,3,500,500,1
4393,11,16,3,500,500,1
4393,11,17,3,500,500,1
4393,11,18,3,500,500,1
4393,11,19,3,500,500,1
4393,11,20,3,500,500,1
4393,11,23,3,500,500,1
4393,11,24,3,500,500,1
4393,11,25,3,500,500,1
4393,11,26,3,500,500,1
4393,11,27,3,500,500,1
4393,11,30,3,500,500,1
4397,11,2,2,1000,1000,1
4397,11,3,2,1000,1000,1
4397,11,4,2,1000,1000,1
4397,11,5,2,1000,1000,1
4397,11,6,2,1000,1000,1
4397,11,9,2,1000,1000,1
4397,11,10,2,1000,1000,1
4397,11,11,2,1000,1000,1
4397,11,12,2,1000,1000,1
4397,11,13,2,1000,1000,1
4397,11,16,2,1000,1000,1
4397,11,17,2,1000,1000,1
4397,11,18,2,1000,1000,1
4397,11,19,2,1000,1000,1
4397,11,20,2,1000,1000,1
4397,11,23,2,1000,1000,1
4397,11,24,2,1000,1000,1
4397,11,25,2,1000,1000,1
4397,11,26,2,1000,1000,1
4397,11,27,2,1000,1000,1
4397,11,30,2,1000,1000,1
4406,11,1,3,300,300,1
4406,11,2,3,200,200,1
4406,11,3,3,300,300,1
4406,11,4,3,200,200,1
4406,11,5,3,250,250,1
4406,11,10,3,300,300,1
4406,11,11,3,250,250,1
4406,11,13,3,250,250,1
4406,11,14,3,300,300,1
4406,11,15,3,300,300,1
4406,11,17,3,260,260,1
4406,11,18,3,150,150,1
4406,11,19,3,250,250,1
4406,11,21,3,300,300,1
4406,11,22,3,250,250,1
4406,11,23,3,290,290,1
4406,11,24,3,200,200,1
4406,11,25,3,250,250,1
4406,11,26,3,300,300,1
4406,11,27,3,300,300,1
4406,11,30,3,200,200,1
4407,11,1,3,250,250,1
4407,11,2,3,200,200,1
4407,11,3,3,150,150,1
4407,11,4,3,200,200,1
4407,11,5,3,200,200,1
4407,11,7,3,300,300,1
4407,11,8,3,200,200,1
4407,11,9,3,200,200,1
4407,11,10,3,250,250,1
4407,11,11,3,150,150,1
4407,11,12,3,250,250,1
4407,11,14,3,260,260,1
4407,11,15,3,300,300,1
4407,11,16,3,200,200,1
4407,11,17,3,200,200,1
4407,11,20,3,200,200,1
4407,11,21,3,250,250,1
4407,11,22,3,200,200,1
4407,11,23,3,240,240,1
4407,11,24,3,290,290,1
4407,11,25,3,200,200,1
4407,11,27,3,200,200,1
4407,11,28,3,200,200,1
4407,11,30,3,250,250,1
4408,11,10,2,1000,1000,1
4409,11,1,3,500,500,1
4409,11,2,3,600,600,1
4409,11,3,3,500,500,1
4409,11,4,3,600,600,1
4409,11,5,3,400,400,1
4409,11,6,3,400,400,1
4409,11,7,3,400,400,1
4409,11,8,3,300,300,1
4409,11,9,3,450,450,1
4409,11,11,3,500,500,1
4409,11,12,3,400,400,1
4409,11,13,3,500,500,1
4409,11,14,3,400,400,1
4409,11,15,3,400,400,1
4409,11,16,3,320,320,1
4409,11,17,3,400,400,1
4409,11,18,3,500,500,1
4409,11,19,3,400,400,1
4409,11,20,3,350,350,1
4409,11,21,3,400,400,1
4409,11,22,3,300,300,1
4409,11,23,3,450,450,1
4409,11,24,3,500,500,1
4409,11,25,3,500,500,1
4409,11,26,3,290,290,1
4409,11,28,3,500,500,1
4410,11,5,3,300,300,1
4410,11,8,3,300,300,1
4410,11,12,3,400,400,1
4410,11,14,3,400,400,1
4410,11,16,3,300,300,1
4410,11,18,3,300,300,1
4410,11,23,3,400,400,1
4410,11,25,3,300,300,1
4410,11,27,3,400,400,1
4410,11,28,3,300,300,1
4410,11,29,3,300,300,1
4410,11,30,3,400,400,1
4413,11,2,3,400,400,1
4413,11,3,3,1000,1000,1
4413,11,4,3,1000,1000,1
4413,11,5,3,1000,1000,1
4413,11,6,3,1000,1000,1
4413,11,9,3,1000,1000,1
4413,11,10,3,900,900,1
4413,11,11,3,1000,1000,1
4413,11,12,3,1000,1000,1
4413,11,13,3,400,400,1
4413,11,16,3,1000,1000,1
4413,11,17,3,1200,1200,1
4413,11,18,3,1000,1000,1
4413,11,19,3,1000,1000,1
4413,11,20,3,800,800,1
4413,11,30,3,1000,1000,1
4415,11,2,3,300,300,1
4415,11,3,3,300,300,1
4415,11,6,3,500,500,1
4415,11,9,3,300,300,1
4415,11,10,3,200,200,1
4415,11,11,3,200,200,1
4415,11,12,3,300,300,1
4415,11,16,3,300,300,1
4415,11,17,3,500,500,1
4415,11,18,2,3000,3000,1
4415,11,18,3,600,600,1
4415,11,19,3,300,300,1
4415,11,20,3,300,300,1
4415,11,23,3,300,300,1
4415,11,24,3,300,300,1
4415,11,25,3,300,300,1
4415,11,26,3,300,300,1
4415,11,30,3,300,300,1
4420,11,2,2,7000,7000,1
4420,11,3,2,1500,1500,1
4420,11,6,2,6000,6000,1
4420,11,7,2,6000,6000,1
4420,11,11,2,6000,6000,1
4420,11,12,2,6000,6000,1
4420,11,14,2,5000,5000,1
4420,11,15,2,5000,5000,1
4420,11,16,2,3000,3000,1
4420,11,18,2,3000,3000,1
4420,11,19,2,3000,3000,1
4420,11,20,2,3000,3000,1
4420,11,21,2,3000,3000,1
4420,11,22,2,3000,3000,1
4420,11,24,2,3000,3000,1
4420,11,25,2,3000,3000,1
4420,11,26,2,3000,3000,1
4420,11,28,2,3000,3000,1
4430,11,2,3,1000,1000,1
4430,11,3,3,1000,1000,1
4430,11,4,3,1500,1500,1
4430,11,5,3,1500,1500,1
4430,11,6,3,1500,1500,1
4430,11,9,3,1000,1000,1
4430,11,10,2,12000,12000,1
4430,11,10,3,800,800,1
4430,11,11,3,1000,1000,1
4430,11,12,3,1000,1000,1
4430,11,13,3,1400,1400,1
4430,11,16,3,800,800,1
4430,11,17,3,700,700,1
4430,11,18,3,1000,1000,1
4430,11,20,3,900,900,1
4430,11,23,3,1200,1200,1
4430,11,24,3,1000,1000,1
4430,11,27,3,1100,1100,1
4431,11,2,3,500,500,1
4431,11,3,3,400,400,1
4431,11,4,3,400,400,1
4431,11,5,3,400,400,1
4431,11,6,3,400,400,1
4431,11,9,3,300,300,1
4431,11,10,3,400,400,1
4431,11,11,3,500,500,1
4431,11,12,3,400,400,1
4431,11,13,3,400,400,1
4431,11,16,3,400,400,1
4431,11,17,3,400,400,1
4431,11,18,3,400,400,1
4431,11,19,3,200,200,1
4431,11,20,3,200,200,1
4431,11,23,3,400,400,1
4431,11,24,3,250,250,1
4431,11,25,3,400,400,1
4431,11,26,3,400,400,1
4431,11,27,3,400,400,1
4431,11,30,3,400,400,1
4435,11,20,2,3000,3000,1
4435,11,24,2,14000,14000,1
4477,11,3,3,450,450,1
4477,11,4,3,200,200,1
4477,11,6,3,200,200,1
4477,11,9,3,200,200,1
4477,11,11,3,200,200,1
4477,11,12,3,200,200,1
4477,11,13,3,100,100,1
4477,11,22,3,100,100,1
4477,11,23,3,100,100,1
4477,11,24,3,100,100,1
4477,11,25,3,100,100,1
4477,11,29,3,100,100,1
4478,11,4,3,200,200,1
4478,11,5,3,100,100,1
4478,11,6,3,150,150,1
4478,11,9,3,200,200,1
4478,11,10,3,200,200,1
4478,11,11,3,200,200,1
4478,11,16,3,100,100,1
4478,11,17,3,100,100,1
4478,11,18,3,200,200,1
4478,11,26,3,200,200,1
4479,11,6,3,500,500,1
4479,11,7,4,250,250,1
4479,11,7,5,150,150,1
4479,11,9,3,350,350,1
4479,11,16,3,400,400,1
4479,11,30,3,500,500,1
4480,11,1,3,500,500,1
4480,11,1,4,1000,1000,1
4480,11,2,3,1000,1000,1
4480,11,2,4,400,400,1
4480,11,5,3,1700,1700,1
4480,11,7,4,500,500,1
4480,11,9,3,700,700,1
4480,11,9,4,1000,1000,1
4480,11,12,4,1500,1500,1
4480,11,21,4,1800,1800,1
4480,11,30,3,1000,1000,1
4480,11,30,4,800,800,1
4487,11,30,1,55000,55000,1
4487,11,30,2,15000,15000,1
4489,11,22,2,5000,5000,1
4489,11,27,2,5000,5000,1
4489,11,30,2,5000,5000,1
4491,11,30,1,42000,42000,1
4505,11,1,3,500,500,1
4505,11,2,3,300,300,1
4505,11,3,3,300,300,1
4505,11,8,3,600,600,1
4505,11,27,3,700,700,1
4510,11,6,3,500,500,1
4510,11,9,3,400,400,1
4510,11,10,3,400,400,1
4510,11,11,3,300,300,1
4510,11,12,3,700,700,1
4510,11,13,3,300,300,1
4510,11,14,4,400,400,1
4510,11,16,3,400,400,1
4510,11,17,2,1200,1200,1
4510,11,18,3,400,400,1
4510,11,19,3,400,400,1
4510,11,19,4,700,700,1
4510,11,20,3,500,500,1
4510,11,20,4,1000,1000,1
4510,11,23,2,1200,1200,1
4510,11,23,3,400,400,1
4510,11,24,3,400,400,1
4510,11,25,3,400,400,1
4510,11,26,3,400,400,1
4510,11,27,2,1500,1500,1
4510,11,27,3,400,400,1
4510,11,30,3,400,400,1
4518,11,9,3,100,100,1
4518,11,10,3,100,100,1
4518,11,11,3,160,160,1
4518,11,16,3,100,100,1
4518,11,17,3,250,250,1
4518,11,18,3,250,250,1
4518,11,19,3,100,100,1
4518,11,20,3,100,100,1
4518,11,23,3,100,100,1
4518,11,24,3,100,100,1
4518,11,27,3,150,150,1
4518,11,28,3,200,200,1
4518,11,29,3,150,150,1
4518,11,30,3,150,150,1
4520,11,2,3,500,500,1
4520,11,3,3,1000,1000,1
4520,11,4,3,500,500,1
4520,11,11,3,1000,1000,1
4520,11,13,3,1000,1000,1
4520,11,18,3,900,900,1
4520,11,20,3,1000,1000,1
4520,11,23,3,500,500,1
4520,11,25,3,500,500,1
4520,11,26,3,1000,1000,1
4520,11,27,3,1000,1000,1
4573,11,2,3,200,200,1
4573,11,3,3,200,200,1
4573,11,4,3,200,200,1
4573,11,5,3,200,200,1
4573,11,6,3,200,200,1
4573,11,9,3,200,200,1
4573,11,10,3,200,200,1
4573,11,11,3,200,200,1
4573,11,12,3,200,200,1
4573,11,13,3,200,200,1
4573,11,16,3,150,150,1
4573,11,17,3,200,200,1
4573,11,18,3,200,200,1
4573,11,19,3,200,200,1
4573,11,20,3,200,200,1
4573,11,23,3,200,200,1
4573,11,24,3,150,150,1
4573,11,25,3,200,200,1
4573,11,26,3,200,200,1
4573,11,27,3,200,200,1
4573,11,30,3,200,200,1
4574,11,1,3,200,200,1
4574,11,2,3,200,200,1
4574,11,3,3,200,200,1
4574,11,4,3,200,200,1
4574,11,5,3,200,200,1
4574,11,6,3,400,400,1
4574,11,8,3,200,200,1
4574,11,9,3,200,200,1
4574,11,10,3,450,450,1
4574,11,11,3,200,200,1
4574,11,13,3,200,200,1
4574,11,14,3,200,200,1
4574,11,15,3,200,200,1
4574,11,16,3,400,400,1
4574,11,17,3,200,200,1
4574,11,18,3,300,300,1
4574,11,19,3,200,200,1
4574,11,20,3,200,200,1
4574,11,21,3,200,200,1
4574,11,22,3,200,200,1
4574,11,24,3,200,200,1
4574,11,25,3,200,200,1
4574,11,26,3,400,400,1
4574,11,28,3,200,200,1
4574,11,29,3,200,200,1
4574,11,30,3,300,300,1
4576,11,2,3,150,150,1
4576,11,3,3,150,150,1
4576,11,4,3,150,150,1
4576,11,5,3,150,150,1
4576,11,6,3,150,150,1
4576,11,9,3,150,150,1
4576,11,10,3,150,150,1
4576,11,11,3,150,150,1
4576,11,12,3,150,150,1
4576,11,13,3,150,150,1
4576,11,16,3,150,150,1
4576,11,17,3,150,150,1
4576,11,18,3,150,150,1
4576,11,19,3,150,150,1
4576,11,20,3,150,150,1
4576,11,23,3,150,150,1
4576,11,24,3,150,150,1
4576,11,25,3,150,150,1
4576,11,26,3,150,150,1
4576,11,27,3,150,150,1
4576,11,30,5,150,150,1
4577,11,2,3,150,150,1
4577,11,3,3,100,100,1
4577,11,4,3,150,150,1
4577,11,5,3,150,150,1
4577,11,6,3,150,150,1
4577,11,9,3,100,100,1
4577,11,10,3,200,200,1
4577,11,11,3,150,150,1
4577,11,12,3,100,100,1
4577,11,13,3,200,200,1
4577,11,16,3,150,150,1
4577,11,17,3,150,150,1
4577,11,18,3,150,150,1
4577,11,19,3,150,150,1
4577,11,20,3,100,100,1
4577,11,23,3,150,150,1
4577,11,24,3,150,150,1
4577,11,25,3,100,100,1
4577,11,26,3,100,100,1
4577,11,27,3,150,150,1
4577,11,30,3,150,150,1
4583,11,2,3,150,150,1
4583,11,3,3,150,150,1
4583,11,4,3,150,150,1
4583,11,5,3,150,150,1
4583,11,6,3,150,150,1
4583,11,7,4,200,200,1
4583,11,9,3,150,150,1
4583,11,10,3,150,150,1
4583,11,11,3,150,150,1
4583,11,12,3,150,150,1
4583,11,13,3,150,150,1
4583,11,14,4,200,200,1
4583,11,16,3,150,150,1
4583,11,17,3,150,150,1
4583,11,18,3,150,150,1
4583,11,19,3,150,150,1
4583,11,20,3,150,150,1
4583,11,21,3,200,200,1
4583,11,23,3,150,150,1
4583,11,24,3,150,150,1
4583,11,25,3,150,150,1
4583,11,26,3,150,150,1
4583,11,27,3,150,150,1
4583,11,30,3,150,150,1
4585,11,5,3,1500,1500,1
4585,11,17,3,1500,1500,1
4587,11,2,3,150,150,1
4587,11,3,3,150,150,1
4587,11,4,3,120,120,1
4587,11,5,3,120,120,1
4587,11,6,3,150,150,1
4587,11,9,3,120,120,1
4587,11,10,3,150,150,1
4587,11,11,3,150,150,1
4587,11,12,3,150,150,1
4587,11,13,3,120,120,1
4587,11,16,3,100,100,1
4587,11,17,3,150,150,1
4587,11,18,3,150,150,1
4587,11,19,3,120,120,1
4587,11,20,3,120,120,1
4587,11,22,3,150,150,1
4587,11,23,3,150,150,1
4587,11,24,3,150,150,1
4587,11,25,3,120,120,1
4587,11,26,3,150,150,1
4587,11,27,3,120,120,1
4587,11,30,3,150,150,1
4592,11,2,3,200,200,1
4592,11,3,3,280,280,1
4592,11,4,3,300,300,1
4592,11,5,3,300,300,1
4592,11,6,3,280,280,1
4592,11,9,3,300,300,1
4592,11,10,3,300,300,1
4592,11,11,3,300,300,1
4592,11,12,3,300,300,1
4592,11,17,3,300,300,1
4592,11,20,3,280,280,1
4592,11,21,3,300,300,1
4592,11,22,3,300,300,1
4592,11,23,3,300,300,1
4592,11,24,3,300,300,1
4603,11,3,3,1000,1000,1
4603,11,7,3,300,300,1
4603,11,14,3,300,300,1
4603,11,16,3,300,300,1
4603,11,17,3,200,200,1
4603,11,19,3,300,300,1
4603,11,20,3,100,100,1
4603,11,21,3,400,400,1
4603,11,22,3,200,200,1
4603,11,23,3,200,200,1
4603,11,24,3,300,300,1
4603,11,25,3,200,200,1
4603,11,26,3,300,300,1
4603,11,27,3,200,200,1
4603,11,28,3,200,200,1
4607,11,2,3,200,200,1
4607,11,3,3,200,200,1
4607,11,4,3,200,200,1
4607,11,5,3,200,200,1
4607,11,6,3,200,200,1
4607,11,9,3,200,200,1
4607,11,10,3,200,200,1
4607,11,11,3,200,200,1
4607,11,12,3,200,200,1
4607,11,13,3,200,200,1
4613,11,2,3,500,500,1
4613,11,3,3,500,500,1
4613,11,4,3,500,500,1
4613,11,5,3,500,500,1
4613,11,6,2,1000,1000,1
4613,11,7,2,1000,1000,1
4613,11,9,3,500,500,1
4613,11,10,3,500,500,1
4613,11,11,3,500,500,1
4613,11,12,3,500,500,1
4613,11,13,3,500,500,1
4613,11,14,3,500,500,1
4613,11,16,3,500,500,1
4613,11,17,3,500,500,1
4613,11,18,3,500,500,1
4613,11,19,3,500,500,1
4613,11,20,3,500,500,1
4613,11,23,3,500,500,1
4613,11,24,3,500,500,1
4613,11,25,3,500,500,1
4613,11,26,3,500,500,1
4613,11,27,3,500,500,1
4619,11,12,3,1000,1000,1
4619,11,27,2,2000,2000,1
4624,11,15,3,500,500,1
4627,11,1,3,600,600,1
4627,11,3,3,600,600,1
4627,11,4,3,600,600,1
4627,11,5,3,600,600,1
4627,11,6,3,600,600,1
4627,11,9,3,600,600,1
4627,11,10,3,600,600,1
4627,11,11,3,600,600,1
4627,11,12,3,600,600,1
4627,11,13,3,600,600,1
4627,11,16,3,600,600,1
4627,11,17,3,600,600,1
4627,11,18,3,600,600,1
4627,11,19,3,600,600,1
4627,11,20,3,600,600,1
4627,11,23,3,600,600,1
4627,11,24,3,600,600,1
4627,11,25,3,600,600,1
4627,11,26,3,500,500,1
4627,11,27,3,600,600,1
4627,11,30,3,600,600,1
4628,11,2,3,500,500,1
4628,11,3,3,500,500,1
4628,11,4,3,400,400,1
4628,11,5,3,500,500,1
4628,11,6,3,500,500,1
4628,11,9,3,500,500,1
4628,11,10,3,500,500,1
4628,11,11,3,500,500,1
4628,11,12,3,400,400,1
4628,11,13,3,500,500,1
4628,11,16,3,500,500,1
4628,11,17,3,300,300,1
4628,11,18,3,400,400,1
4628,11,19,3,400,400,1
4628,11,20,3,400,400,1
4628,11,23,3,400,400,1
4628,11,24,3,400,400,1
4628,11,25,3,400,400,1
4628,11,26,3,600,600,1
4628,11,27,3,400,400,1
4628,11,30,3,400,400,1
4632,11,1,3,500,500,1
4632,11,2,3,500,500,1
4632,11,3,3,500,500,1
4632,11,4,3,500,500,1
4632,11,5,3,500,500,1
4632,11,6,3,500,500,1
4632,11,7,3,500,500,1
4634,11,1,3,250,250,1
4634,11,2,3,250,250,1
4634,11,3,3,200,200,1
4634,11,4,3,250,250,1
4634,11,5,3,250,250,1
4634,11,6,3,250,250,1
4634,11,9,3,200,200,1
4634,11,10,3,250,250,1
4634,11,11,3,200,200,1
4634,11,12,3,250,250,1
4634,11,13,3,250,250,1
4634,11,16,3,250,250,1
4634,11,17,3,200,200,1
4634,11,18,3,250,250,1
4634,11,19,3,250,250,1
4634,11,20,3,250,250,1
4634,11,22,3,250,250,1
4634,11,24,3,200,200,1
4634,11,26,3,250,250,1
4634,11,27,3,250,250,1
4634,11,30,3,250,250,1
4701,11,2,4,300,300,1
4701,11,3,3,250,250,1
4701,11,4,4,400,400,1
4701,11,5,3,150,150,1
4701,11,6,4,600,600,1
4701,11,8,3,300,300,1
4701,11,11,3,200,200,1
4701,11,12,4,200,200,1
4701,11,13,3,150,150,1
4701,11,14,4,200,200,1
4701,11,16,3,300,300,1
4701,11,17,3,400,400,1
4701,11,18,4,500,500,1
4701,11,19,4,200,200,1
4701,11,20,4,100,100,1
4701,11,22,4,200,200,1
4701,11,23,3,150,150,1
4704,11,1,3,400,400,1
4704,11,4,3,250,250,1
4704,11,5,3,500,500,1
4704,11,6,3,200,200,1
4704,11,7,3,400,400,1
4704,11,12,3,200,200,1
4704,11,13,3,400,400,1
4704,11,14,3,400,400,1
4704,11,17,3,400,400,1
4704,11,18,3,500,500,1
4704,11,19,3,400,400,1
4704,11,23,3,400,400,1
4704,11,24,3,400,400,1
4704,11,25,3,400,400,1
4704,11,26,3,500,500,1
4704,11,27,3,400,400,1
4704,11,30,3,400,400,1
4706,11,12,3,150,150,1
4706,11,13,3,200,200,1
4706,11,13,5,300,300,1
4706,11,15,3,200,200,1
4706,11,24,3,400,400,1
4707,11,1,3,300,300,1
4717,11,2,3,100,100,1
4717,11,13,3,100,100,1
4717,11,16,3,100,100,1
4717,11,17,3,100,100,1
4717,11,18,3,100,100,1
4717,11,23,3,100,100,1
4736,11,4,3,1000,1000,1
4736,11,11,3,1000,1000,1
4736,11,24,3,1000,1000,1
4738,11,8,3,1000,1000,1
4738,11,18,3,1000,1000,1
4741,11,5,3,1000,1000,1
4741,11,13,3,1000,1000,1
4741,11,23,3,1000,1000,1
4746,11,2,3,200,200,1
4746,11,3,3,200,200,1
4746,11,4,3,200,200,1
4746,11,5,3,200,200,1
4746,11,6,3,200,200,1
4746,11,9,3,200,200,1
4746,11,10,3,200,200,1
4746,11,11,3,200,200,1
4746,11,12,3,200,200,1
4746,11,13,3,300,300,1
4746,11,16,3,100,100,1
4746,11,17,3,100,100,1
4746,11,18,3,200,200,1
4746,11,19,3,200,200,1
4746,11,20,3,200,200,1
4746,11,23,3,200,200,1
4746,11,24,3,200,200,1
4746,11,25,3,200,200,1
4746,11,26,3,200,200,1
4746,11,27,3,200,200,1
4746,11,30,3,200,200,1
4749,11,3,3,100,100,1
4749,11,4,3,150,150,1
4749,11,5,3,100,100,1
4749,11,6,3,100,100,1
4749,11,7,3,100,100,1
4749,11,9,3,100,100,1
4749,11,10,3,120,120,1
4749,11,11,3,100,100,1
4749,11,12,3,100,100,1
4749,11,13,3,150,150,1
4749,11,16,3,100,100,1
4749,11,17,3,150,150,1
4749,11,18,3,100,100,1
4749,11,19,3,120,120,1
4749,11,20,3,150,150,1
4749,11,23,3,100,100,1
4749,11,24,3,100,100,1
4749,11,25,3,100,100,1
4749,11,26,3,100,100,1
4749,11,27,3,100,100,1
4749,11,30,3,150,150,1
4750,11,2,3,500,500,1
4750,11,3,3,500,500,1
4750,11,4,3,600,600,1
4750,11,5,3,500,500,1
4750,11,6,3,500,500,1
