marz,date,year,month,poverty_rate,extreme_poverty_rate,non_poor_rate,population,crime_selected_total,Number of minor offense,Number of moderately serious offense,Number of particulary serious offences,crime_total,Number of serious offences,Annual average occupancy of a bed,Number of ambulatory clinics in rural communities,Number of avarage medical personnel,beds,Number of hospitalized patients,hospitals,Number of physicians,"Number of primary health care (PHC) service providers (except OMCs, private medical and dental offices)",crime_rate_per_100k,crime_selected_rate_per_100k,hospitals_per_100k,beds_per_10k
Shirak,2016-11-01,2016,11,44.500000000000085,4.533333333333258,55.499999999999915,239923.66666666695,323.33333333332985,676.6666666666556,428.66666666666015,11.333333333333485,1291.166666666648,174.49999999999886,169.50000000000068,12.0,1330.166666666673,848.3333333333348,20007.000000000084,16.0,535.5000000000007,32.0,538.4031307037162,134.81245385780718,6.669026631925991,35.357885360300955
Shirak,2016-12-01,2016,12,44.399999999999906,4.616666666666743,55.600000000000094,239600.83333333305,327.16666666667015,688.8333333333444,435.83333333333985,11.166666666666515,1311.583333333352,175.75000000000114,168.74999999999932,12.0,1323.083333333327,846.6666666666652,19915.999999999916,16.0,534.7499999999993,32.0,547.5388968240494,136.5726358758213,6.677904684998189,35.3362283478675
Shirak,2017-01-01,2017,1,44.3,4.7,55.7,239278.0,331.0,701.0,443.0,11.0,1332.0,177.0,168.0,12.0,1316.0,845.0,19825.0,16.0,534.0,32.0,556.6746629443576,138.33281789383062,6.686782738070362,35.314571335434096
Shirak,2017-02-01,2017,2,44.125000000000156,4.525000000000159,55.874999999999844,238953.16666666695,330.4166666666672,693.6666666666733,445.66666666666424,11.166666666666515,1330.083333333335,179.58333333333098,167.5833333333337,12.0,1315.000000000001,843.7500000000011,19868.49999999996,15.916666666666742,538.1666666666629,32.0,556.6286089876908,138.27589622254388,6.660607007731147,35.310201167714354
Shirak,2017-03-01,2017,3,43.94999999999984,4.349999999999841,56.05000000000016,238628.33333333305,329.8333333333328,686.3333333333267,448.33333333333576,11.333333333333485,1328.166666666665,182.16666666666902,167.1666666666663,12.0,1313.999999999999,842.4999999999989,19912.00000000004,15.833333333333258,542.3333333333371,32.0,556.5825550310238,138.21897455125696,6.63443127739186,35.305830999994605
Shirak,2017-04-01,2017,4,43.775,4.175,56.225,238303.5,329.25,679.0,451.0,11.5,1326.25,184.75,166.75,12.0,1313.0,841.25,19955.5,15.75,546.5,32.0,556.536501074357,138.16205287997022,6.608255547052645,35.30146083227487
Shirak,2017-05-01,2017,5,43.60000000000016,4.000000000000159,56.39999999999984,237978.66666666695,328.6666666666672,671.6666666666733,453.66666666666424,11.666666666666515,1324.333333333335,187.33333333333098,166.3333333333337,12.0,1312.000000000001,840.0000000000011,19998.99999999996,15.666666666666742,550.6666666666629,32.0,556.4904471176902,138.10513120868345,6.582079816713429,35.29709066455513
Shirak,2017-06-01,2017,6,43.42499999999984,3.824999999999841,56.57500000000016,237653.83333333305,328.0833333333328,664.3333333333267,456.33333333333576,11.833333333333485,1322.416666666665,189.91666666666902,165.9166666666663,12.0,1310.999999999999,838.7499999999989,20042.50000000004,15.583333333333258,554.8333333333371,32.0,556.4443931610233,138.04820953739656,6.555904086374142,35.29272049683538
Shirak,2017-07-01,2017,7,43.25,3.6500000000000004,56.75,237329.0,327.5,657.0,459.0,12.0,1320.5,192.5,165.5,12.0,1310.0,837.5,20086.0,15.5,559.0,32.0,556.3983392043565,137.99128786610981,6.529728356034926,35.28835032911564
Shirak,2017-08-01,2017,8,43.07500000000016,3.4750000000001595,56.92499999999984,237004.16666666695,326.9166666666672,649.6666666666733,461.66666666666424,12.166666666666515,1318.583333333335,195.08333333333098,165.0833333333337,12.0,1309.000000000001,836.2500000000011,20129.49999999996,15.416666666666742,563.1666666666629,32.0,556.3522852476898,137.93436619482304,6.503552625695711,35.283980161395895
Shirak,2017-09-01,2017,9,42.89999999999984,3.299999999999841,57.10000000000016,236679.33333333305,326.3333333333328,642.3333333333267,464.33333333333576,12.333333333333485,1316.666666666665,197.66666666666902,164.6666666666663,12.0,1307.999999999999,834.9999999999989,20173.00000000004,15.333333333333258,567.3333333333371,32.0,556.3062312910229,137.87744452353616,6.477376895356424,35.27960999367615
Shirak,2017-10-01,2017,10,42.725,3.125,57.275,236354.5,325.75,635.0,467.0,12.5,1314.75,200.25,164.25,12.0,1307.0,833.75,20216.5,15.25,571.5,32.0,556.2601773343561,137.82052285224938,6.451201165017208,35.275239825956405
Shirak,2017-11-01,2017,11,42.55000000000016,2.950000000000159,57.44999999999984,236029.66666666695,325.1666666666672,627.6666666666733,469.66666666666424,12.666666666666515,1312.833333333335,202.83333333333098,163.8333333333337,12.0,1306.000000000001,832.5000000000011,20259.99999999996,15.166666666666742,575.6666666666629,32.0,556.2141233776892,137.76360118096264,6.425025434677993,35.27086965823667
Shirak,2017-12-01,2017,12,42.374999999999844,2.774999999999841,57.625000000000156,235704.83333333305,324.5833333333328,620.3333333333267,472.33333333333576,12.833333333333485,1310.916666666665,205.41666666666902,163.4166666666663,12.0,1304.999999999999,831.2499999999989,20303.50000000004,15.083333333333258,579.8333333333371,32.0,556.1680694210223,137.70667950967572,6.398849704338706,35.26649949051692
Shirak,2018-01-01,2018,1,42.2,2.6,57.8,235380.0,324.0,613.0,475.0,13.0,1309.0,208.0,163.0,12.0,1304.0,830.0,20347.0,15.0,584.0,32.0,556.1220154643555,137.64975783838898,6.372673973999491,35.26212932279718
Shirak,2018-02-01,2018,2,42.7166666666662,2.5250000000000683,57.2833333333338,235202.0833333335,326.99999999999727,614.3333333333321,480.833333333328,13.249999999999773,1318.3333333333248,209.91666666666492,163.16666666666652,12.0,1301.5000000000023,829.2500000000007,20444.916666666577,15.0,583.5000000000005,32.0,560.5477339517133,139.0409567326066,6.377534978141943,35.25687184893357
Shirak,2018-03-01,2018,3,43.2333333333338,2.449999999999932,56.7666666666662,235024.1666666665,330.00000000000273,615.6666666666679,486.666666666672,13.500000000000227,1327.6666666666752,211.83333333333508,163.33333333333348,12.0,1298.9999999999977,828.4999999999993,20542.833333333423,15.0,582.9999999999995,32.0,564.9734524390831,140.43215562682798,6.382395982284409,35.25161437506994
Shirak,2018-04-01,2018,4,43.75,2.375,56.25,234846.25,333.0,617.0,492.5,13.75,1337.0,213.75,163.5,12.0,1296.5,827.75,20640.75,15.0,582.5,32.0,569.3991709264409,141.8233545210456,6.387256986426862,35.24635690120633
Shirak,2018-05-01,2018,5,44.2666666666662,2.300000000000068,55.7333333333338,234668.3333333335,335.99999999999727,618.3333333333321,498.333333333328,13.999999999999773,1346.3333333333248,215.66666666666492,163.66666666666652,12.0,1294.0000000000023,827.0000000000007,20738.666666666577,15.0,582.0000000000005,32.0,573.8248894137987,143.2145534152632,6.392117990569314,35.24109942734272
Shirak,2018-06-01,2018,6,44.78333333333381,2.2249999999999317,55.21666666666619,234490.4166666665,339.00000000000273,619.6666666666679,504.166666666672,14.250000000000227,1355.6666666666752,217.58333333333508,163.83333333333348,12.0,1291.4999999999977,826.2499999999993,20836.583333333423,15.0,581.4999999999995,32.0,578.2506079011685,144.6057523094846,6.39697899471178,35.235841953479095
Shirak,2018-07-01,2018,7,45.3,2.15,54.7,234312.5,342.0,621.0,510.0,14.5,1365.0,219.5,164.0,12.0,1289.0,825.5,20934.5,15.0,581.0,32.0,582.6763263885263,145.9969512037022,6.401839998854233,35.23058447961549
Shirak,2018-08-01,2018,8,45.816666666666194,2.075000000000068,54.183333333333806,234134.5833333335,344.99999999999727,622.3333333333321,515.833333333328,14.749999999999773,1374.3333333333248,221.41666666666492,164.16666666666652,12.0,1286.5000000000023,824.7500000000007,21032.416666666577,15.0,580.5000000000005,32.0,587.1020448758841,147.3881500979198,6.4067010029966855,35.22532700575187
Shirak,2018-09-01,2018,9,46.333333333333805,1.9999999999999318,53.666666666666195,233956.6666666665,348.00000000000273,623.6666666666679,521.666666666672,15.000000000000227,1383.6666666666752,223.33333333333508,164.33333333333348,12.0,1283.9999999999977,823.9999999999993,21130.333333333423,15.0,579.9999999999995,32.0,591.5277633632538,148.7793489921412,6.4115620071391515,35.22006953188825
Shirak,2018-10-01,2018,10,46.85,1.925,53.15,233778.75,351.0,625.0,527.5,15.25,1393.0,225.25,164.5,12.0,1281.5,823.25,21228.25,15.0,579.5,32.0,595.9534818506116,150.1705478863588,6.416423011281604,35.214812058024634
Shirak,2018-11-01,2018,11,47.3666666666662,1.850000000000068,52.6333333333338,233600.8333333335,353.99999999999727,626.3333333333321,533.333333333328,15.499999999999773,1402.3333333333248,227.16666666666492,164.66666666666652,12.0,1279.0000000000023,822.5000000000007,21326.166666666577,15.0,579.0000000000005,32.0,600.3792003379695,151.5617467805764,6.421284015424057,35.209554584161026
Shirak,2018-12-01,2018,12,47.8833333333338,1.7749999999999317,52.1166666666662,233422.9166666665,357.00000000000273,627.6666666666679,539.166666666672,15.750000000000227,1411.6666666666752,229.08333333333508,164.83333333333348,12.0,1276.4999999999977,821.7499999999993,21424.083333333423,15.0,578.4999999999995,32.0,604.8049188253392,152.9529456747978,6.426145019566523,35.2042971102974
Shirak,2019-01-01,2019,1,48.4,1.7,51.6,233245.0,360.0,629.0,545.0,16.0,1421.0,231.0,165.0,12.0,1274.0,821.0,21522.0,15.0,578.0,32.0,609.230637312697,154.3441445690154,6.431006023708975,35.19903963643379
Shirak,2019-02-01,2019,2,47.94166666666708,1.7416666666666287,52.05833333333292,233088.3333333335,357.5000000000023,624.8333333333371,535.1666666666756,16.33333333333303,1407.5000000000123,231.16666666666652,163.58333333333462,12.0,1272.7500000000011,822.6666666666652,21339.16666666683,15.0,576.2500000000016,32.0,603.8082360557227,153.36811354725046,6.4353607198689255,35.29491058872283
Shirak,2019-03-01,2019,3,47.483333333332915,1.7833333333333712,52.516666666667085,232931.6666666665,354.9999999999977,620.6666666666629,525.3333333333244,16.66666666666697,1393.9999999999877,231.33333333333348,162.16666666666538,12.0,1271.4999999999989,824.3333333333348,21156.33333333317,15.0,574.4999999999984,32.0,598.3858347987335,152.39208252548283,6.439715416028887,35.39078154101214
Shirak,2019-04-01,2019,4,47.025,1.825,52.975,232775.0,352.5,616.5,515.5,17.0,1380.5,231.5,160.75,12.0,1270.25,826.0,20973.5,15.0,572.75,32.0,592.9634335417592,151.41605150371788,6.444070112188837,35.48665249330118
Shirak,2019-05-01,2019,5,46.56666666666708,1.8666666666666287,53.43333333333292,232618.3333333335,350.0000000000023,612.3333333333371,505.6666666666756,17.33333333333303,1367.0000000000123,231.66666666666652,159.33333333333462,12.0,1269.0000000000011,827.6666666666652,20790.66666666683,15.0,571.0000000000016,32.0,587.5410322847848,150.44002048195293,6.448424808348787,35.582523445590226
Shirak,2019-06-01,2019,6,46.108333333332915,1.9083333333333712,53.891666666667085,232461.6666666665,347.4999999999977,608.1666666666629,495.8333333333244,17.66666666666697,1353.4999999999877,231.83333333333348,157.91666666666538,12.0,1267.7499999999989,829.3333333333348,20607.83333333317,15.0,569.2499999999984,32.0,582.1186310277957,149.4639894601853,6.452779504508749,35.67839439787953
Shirak,2019-07-01,2019,7,45.65,1.9500000000000002,54.35,232305.0,345.0,604.0,486.0,18.0,1340.0,232.0,156.5,12.0,1266.5,831.0,20425.0,15.0,567.5,32.0,576.6962297708213,148.48795843842035,6.457134200668699,35.77426535016858
Shirak,2019-08-01,2019,8,45.19166666666708,1.991666666666629,54.80833333333292,232148.3333333335,342.5000000000023,599.8333333333371,476.1666666666756,18.33333333333303,1326.5000000000123,232.16666666666652,155.08333333333462,12.0,1265.2500000000011,832.6666666666652,20242.16666666683,15.0,565.7500000000016,32.0,571.273828513847,147.5119274166554,6.461488896828649,35.87013630245762
Shirak,2019-09-01,2019,9,44.733333333332915,2.0333333333333714,55.266666666667085,231991.6666666665,339.9999999999977,595.6666666666629,466.3333333333244,18.66666666666697,1312.9999999999877,232.33333333333348,153.66666666666538,12.0,1263.9999999999989,834.3333333333348,20059.33333333317,15.0,563.9999999999984,32.0,565.8514272568578,146.53589639488777,6.465843592988611,35.96600725474692
Shirak,2019-10-01,2019,10,44.275,2.075,55.725,231835.0,337.5,591.5,456.5,19.0,1299.5,232.5,152.25,12.0,1262.75,836.0,19876.5,15.0,562.25,32.0,560.4290259998835,145.55986537312282,6.470198289148561,36.06187820703597
Shirak,2019-11-01,2019,11,43.81666666666708,2.116666666666629,56.18333333333292,231678.3333333335,335.0000000000023,587.3333333333371,446.6666666666756,19.33333333333303,1286.0000000000123,232.66666666666652,150.83333333333462,12.0,1261.5000000000011,837.6666666666652,19693.66666666683,15.0,560.5000000000016,32.0,555.0066247429091,144.58383435135786,6.47455298530851,36.15774915932501
Shirak,2019-12-01,2019,12,43.358333333332915,2.1583333333333714,56.641666666667085,231521.6666666665,332.4999999999977,583.1666666666629,436.8333333333244,19.66666666666697,1272.4999999999877,232.83333333333348,149.41666666666538,12.0,1260.2499999999989,839.3333333333348,19510.83333333317,15.0,558.7499999999984,32.0,549.58422348592,143.60780332959024,6.478907681468472,36.25362011161432
Shirak,2020-01-01,2020,1,42.9,2.2,57.1,231365.0,330.0,579.0,427.0,20.0,1259.0,233.0,148.0,12.0,1259.0,841.0,19328.0,15.0,557.0,32.0,544.1618222289457,142.6317723078253,6.483262377628423,36.34949106390336
Shirak,2020-02-01,2020,2,43.23333333333303,2.274999999999932,56.76666666666697,231331.50000000003,327.00000000000273,586.3333333333267,429.41666666666447,19.166666666667425,1264.4166666666617,229.50000000000318,149.33333333333212,12.0,1254.8333333333371,834.0000000000064,19463.83333333321,14.750000000000227,557.6666666666661,32.0,546.5860031051502,141.35355096662596,6.375960295864993,36.051684523248376
Shirak,2020-03-01,2020,3,43.56666666666697,2.3500000000000685,56.43333333333303,231297.99999999997,323.99999999999727,593.6666666666733,431.83333333333553,18.333333333332575,1269.8333333333383,225.99999999999682,150.66666666666788,12.0,1250.6666666666629,826.9999999999936,19599.66666666679,14.499999999999773,558.3333333333339,32.0,549.0101839813614,140.07532962542317,6.268658214101271,35.75387798259258
Shirak,2020-04-01,2020,4,43.9,2.4250000000000003,56.1,231264.5,321.0,601.0,434.25,17.5,1275.25,222.5,152.0,12.0,1246.5,820.0,19735.5,14.25,559.0,32.0,551.4343648575658,138.79710828422384,6.161356132337842,35.456071441937596
Shirak,2020-05-01,2020,5,44.23333333333303,2.499999999999932,55.76666666666697,231231.00000000003,318.00000000000273,608.3333333333267,436.66666666666447,16.666666666667425,1280.6666666666617,219.00000000000318,153.33333333333212,12.0,1242.3333333333371,813.0000000000064,19871.33333333321,14.000000000000227,559.6666666666661,32.0,553.8585457337704,137.5188869430245,6.054054050574413,35.158264901282614
Shirak,2020-06-01,2020,6,44.56666666666697,2.5750000000000686,55.43333333333303,231197.49999999997,314.99999999999727,615.6666666666733,439.08333333333553,15.833333333332575,1286.0833333333383,215.49999999999682,154.66666666666788,12.0,1238.1666666666629,805.9999999999936,20007.16666666679,13.749999999999773,560.3333333333339,32.0,556.2827266099815,136.24066560182172,5.946751968810691,34.86045836062682
Shirak,2020-07-01,2020,7,44.9,2.6500000000000004,55.1,231164.0,312.0,623.0,441.5,15.0,1291.5,212.0,156.0,12.0,1234.0,799.0,20143.0,13.5,561.0,32.0,558.7069074861861,134.9624442606224,5.8394498870472615,34.56265181997183
Shirak,2020-08-01,2020,8,45.23333333333303,2.724999999999932,54.76666666666697,231130.50000000003,309.00000000000273,630.3333333333267,443.91666666666447,14.166666666667425,1296.9166666666617,208.50000000000318,157.33333333333212,12.0,1229.8333333333371,792.0000000000064,20278.83333333321,13.250000000000227,561.6666666666661,32.0,561.1310883623905,133.68422291942306,5.732147805283832,34.26484527931685
Shirak,2020-09-01,2020,9,45.56666666666697,2.800000000000068,54.43333333333303,231096.99999999997,305.99999999999727,637.6666666666733,446.33333333333553,13.333333333332575,1302.3333333333383,204.99999999999682,158.66666666666788,12.0,1225.6666666666629,784.9999999999936,20414.66666666679,12.999999999999773,562.3333333333339,32.0,563.5552692386017,132.40600157822024,5.62484572352011,33.96703873866106
Shirak,2020-10-01,2020,10,45.9,2.875,54.1,231063.5,303.0,645.0,448.75,12.5,1307.75,201.5,160.0,12.0,1221.5,778.0,20550.5,12.75,563.0,32.0,565.9794501148062,131.12778023702094,5.517543641756681,33.66923219800608
Shirak,2020-11-01,2020,11,46.23333333333303,2.949999999999932,53.76666666666697,231030.00000000003,300.00000000000273,652.3333333333267,451.16666666666447,11.666666666667425,1313.1666666666617,198.00000000000318,161.33333333333212,12.0,1217.3333333333371,771.0000000000064,20686.33333333321,12.500000000000227,563.6666666666661,32.0,568.4036309910107,129.84955889582162,5.410241559993252,33.3714256573511
Shirak,2020-12-01,2020,12,46.56666666666697,3.0250000000000683,53.43333333333303,230996.49999999997,296.99999999999727,659.6666666666733,453.58333333333553,10.833333333332575,1318.5833333333383,194.49999999999682,162.66666666666788,12.0,1213.1666666666629,763.9999999999936,20822.16666666679,12.249999999999773,564.3333333333339,32.0,570.8278118672218,128.5713375546188,5.302939478229529,33.0736191166953
Shirak,2021-01-01,2021,1,46.9,3.1,53.1,230963.0,294.0,667.0,456.0,10.0,1324.0,191.0,164.0,12.0,1209.0,757.0,20958.0,12.0,565.0,32.0,573.2519927434264,127.29311621341948,5.1956373964661005,32.775812576040316
Shirak,2021-02-01,2021,2,46.458333333333734,3.1,53.541666666666266,230911.08333333337,301.0833333333269,688.4166666666472,462.4999999999941,12.083333333331439,1359.6666666666342,196.6666666666615,163.66666666666697,12.0,1212.3333333333303,756.666666666667,20942.66666666668,11.916666666666742,566.0833333333323,32.08333333333326,588.8655553000239,130.39697124344508,5.160630045773678,32.76872860279602
Shirak,2021-03-01,2021,3,46.01666666666626,3.1,53.98333333333374,230859.16666666663,308.1666666666731,709.8333333333528,469.0000000000059,14.166666666668561,1395.3333333333658,202.3333333333385,163.33333333333303,12.0,1215.6666666666697,756.333333333333,20927.33333333332,11.833333333333258,567.1666666666677,32.16666666666674,604.479117856664,133.50082627347913,5.125622695081158,32.7616446295517
Shirak,2021-04-01,2021,4,45.575,3.1,54.425,230807.25,315.25,731.25,475.5,16.25,1431.0,208.0,163.0,12.0,1219.0,756.0,20912.0,11.75,568.25,32.25,620.0926804132614,136.60468130350475,5.090615344388735,32.75456065630739
Shirak,2021-05-01,2021,5,45.13333333333374,3.1,54.86666666666626,230755.33333333337,322.3333333333269,752.6666666666472,481.9999999999941,18.33333333333144,1466.6666666666342,213.6666666666615,162.66666666666697,12.0,1222.3333333333303,755.666666666667,20896.66666666668,11.666666666666742,569.3333333333323,32.33333333333326,635.7062429698589,139.70853633353033,5.055607993696311,32.74747668306309
Shirak,2021-06-01,2021,6,44.691666666666265,3.1,55.308333333333735,230703.41666666663,329.4166666666731,774.0833333333528,488.5000000000059,20.41666666666856,1502.3333333333658,219.3333333333385,162.33333333333303,12.0,1225.6666666666697,755.333333333333,20881.33333333332,11.583333333333258,570.4166666666677,32.41666666666674,651.3198055264988,142.8123913635644,5.020600643003792,32.74039270981877
Shirak,2021-07-01,2021,7,44.25,3.1,55.75,230651.5,336.5,795.5,495.0,22.5,1538.0,225.0,162.0,12.0,1229.0,755.0,20866.0,11.5,571.5,32.5,666.9333680830964,145.91624639359,4.9855932923113695,32.73330873657447
Shirak,2021-08-01,2021,8,43.808333333333735,3.1,56.191666666666265,230599.58333333337,343.5833333333269,816.9166666666472,501.4999999999941,24.58333333333144,1573.6666666666342,230.6666666666615,161.66666666666697,12.0,1232.3333333333303,754.666666666667,20850.66666666668,11.416666666666742,572.5833333333323,32.58333333333326,682.5469306396938,149.02010142361559,4.950585941618947,32.726224763330166
Shirak,2021-09-01,2021,9,43.36666666666626,3.1,56.63333333333374,230547.66666666663,350.6666666666731,838.3333333333528,508.0000000000059,26.66666666666856,1609.3333333333658,236.3333333333385,161.33333333333303,12.0,1235.6666666666697,754.333333333333,20835.33333333332,11.333333333333258,573.6666666666677,32.66666666666674,698.1604931963338,152.12395645364967,4.915578590926428,32.719140790085845
Shirak,2021-10-01,2021,10,42.925,3.1,57.075,230495.75,357.75,859.75,514.5,28.75,1645.0,242.0,161.0,12.0,1239.0,754.0,20820.0,11.25,574.75,32.75,713.7740557529313,155.22781148367525,4.880571240234004,32.712056816841546
Shirak,2021-11-01,2021,11,42.48333333333373,3.1,57.51666666666627,230443.83333333337,364.8333333333269,881.1666666666472,520.9999999999941,30.83333333333144,1680.6666666666342,247.6666666666615,160.66666666666697,12.0,1242.3333333333303,753.666666666667,20804.66666666668,11.166666666666742,575.8333333333323,32.83333333333326,729.3876183095288,158.33166651370084,4.84556388954158,32.70497284359724
Shirak,2021-12-01,2021,12,42.041666666666266,3.1,57.958333333333734,230391.91666666663,371.9166666666731,902.5833333333528,527.5000000000059,32.91666666666856,1716.3333333333658,253.3333333333385,160.33333333333303,12.0,1245.6666666666697,753.333333333333,20789.33333333332,11.083333333333258,576.9166666666677,32.91666666666674,745.0011808661689,161.43552154373492,4.810556538849061,32.69788887035292
Shirak,2022-01-01,2022,1,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-02-01,2022,2,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-03-01,2022,3,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-04-01,2022,4,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-05-01,2022,5,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-06-01,2022,6,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-07-01,2022,7,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-08-01,2022,8,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-09-01,2022,9,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-10-01,2022,10,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-11-01,2022,11,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Shirak,2022-12-01,2022,12,41.6,3.1,58.4,230340.0,379.0,924.0,534.0,35.0,1752.0,259.0,160.0,12.0,1249.0,753.0,20774.0,11.0,578.0,33.0,760.6147434227663,164.5393765737605,4.7755491881566385,32.69080489710862
Syunik,2016-01-01,2016,1,24.2,1.1,75.8,139471.0,208.0,327.0,188.0,14.0,638.0,109.0,221.0,10.0,796.0,429.0,10764.0,7.0,285.0,17.0,457.4427658796452,149.1349456159345,5.018964515920873,30.759082533286488
Syunik,2016-02-01,2016,2,23.72500000000043,1.0083333333334168,76.27499999999957,139427.83333333337,205.75000000000205,327.5833333333328,188.49999999999955,13.33333333333394,635.8333333333353,106.41666666666902,219.75000000000114,10.0,791.5833333333374,429.0,10755.750000000007,7.0,283.2500000000016,17.0,456.02559325816395,147.5620228181968,5.02052369037749,30.768638045313473
Syunik,2016-03-01,2016,3,23.249999999999567,0.9166666666665834,76.75000000000043,139384.66666666663,203.49999999999795,328.1666666666672,189.00000000000045,12.66666666666606,633.6666666666647,103.83333333333098,218.49999999999886,10.0,787.1666666666626,429.0,10747.499999999993,7.0,281.4999999999984,17.0,454.6084206366789,145.9891000204548,5.022082864834112,30.778193557340483
Syunik,2016-04-01,2016,4,22.775,0.8250000000000001,77.225,139341.5,201.25,328.75,189.5,12.0,631.5,101.25,217.25,10.0,782.75,429.0,10739.25,7.0,279.75,17.0,453.19124801519763,144.4161772227171,5.0236420392907295,30.78774906936747
Syunik,2016-05-01,2016,5,22.30000000000043,0.7333333333334168,77.69999999999956,139298.33333333337,199.00000000000205,329.3333333333328,189.99999999999955,11.33333333333394,629.3333333333353,98.66666666666902,216.00000000000114,10.0,778.3333333333374,429.0,10731.000000000007,7.0,278.0000000000016,17.0,451.7740753937164,142.8432544249794,5.025201213747347,30.797304581394457
Syunik,2016-06-01,2016,6,21.82499999999957,0.6416666666665833,78.17500000000042,139255.16666666663,196.74999999999795,329.9166666666672,190.50000000000045,10.66666666666606,627.1666666666647,96.08333333333098,214.74999999999886,10.0,773.9166666666626,429.0,10722.749999999993,7.0,276.2499999999984,17.0,450.3569027722313,141.2703316272374,5.026760388203969,30.806860093421466
Syunik,2016-07-01,2016,7,21.35,0.55,78.65,139212.0,194.5,330.5,191.0,10.0,625.0,93.5,213.5,10.0,769.5,429.0,10714.5,7.0,274.5,17.0,448.93973015075005,139.6974088294997,5.028319562660586,30.81641560544845
Syunik,2016-08-01,2016,8,20.875000000000433,0.45833333333341675,79.12499999999957,139168.83333333337,192.25000000000205,331.0833333333328,191.49999999999955,9.33333333333394,622.8333333333353,90.91666666666902,212.25000000000114,10.0,765.0833333333374,429.0,10706.250000000007,7.0,272.7500000000016,17.0,447.5225575292688,138.12448603176202,5.029878737117205,30.825971117475437
Syunik,2016-09-01,2016,9,20.39999999999957,0.3666666666665833,79.60000000000043,139125.66666666663,189.99999999999795,331.6666666666672,192.00000000000045,8.66666666666606,620.6666666666647,88.33333333333098,210.99999999999886,10.0,760.6666666666626,429.0,10697.999999999993,7.0,270.9999999999984,17.0,446.10538490778373,136.55156323402002,5.031437911573827,30.835526629502446
Syunik,2016-10-01,2016,10,19.925,0.275,80.075,139082.5,187.75,332.25,192.5,8.0,618.5,85.75,209.75,10.0,756.25,429.0,10689.75,7.0,269.25,17.0,444.6882122863025,134.97864043628232,5.032997086030444,30.84508214152943
Syunik,2016-11-01,2016,11,19.450000000000433,0.18333333333341673,80.54999999999957,139039.33333333337,185.50000000000205,332.8333333333328,192.99999999999955,7.33333333333394,616.3333333333353,83.16666666666902,208.50000000000114,10.0,751.8333333333374,429.0,10681.500000000007,7.0,267.5000000000016,17.0,443.2710396648212,133.40571763854462,5.0345562604870615,30.85463765355642
Syunik,2016-12-01,2016,12,18.974999999999568,0.0916666666665833,81.02500000000043,138996.16666666663,183.24999999999795,333.4166666666672,193.50000000000045,6.66666666666606,614.1666666666647,80.58333333333098,207.24999999999886,10.0,747.4166666666626,429.0,10673.249999999993,7.0,265.7499999999984,17.0,441.85386704333615,131.83279484080262,5.036115434943683,30.86419316558343
