marz,date,year,month,day,poverty_rate,extreme_poverty_rate,non_poor_rate,population,crime_selected_total,Number of minor offense,Number of moderately serious offense,Number of particulary serious offences,crime_total,Number of serious offences,Annual average occupancy of a bed,Number of ambulatory clinics in rural communities,Number of avarage medical personnel,beds,Number of hospitalized patients,hospitals,Number of physicians,"Number of primary health care (PHC) service providers (except OMCs, private medical and dental offices)",crime_rate_per_100k,crime_selected_rate_per_100k,hospitals_per_100k,beds_per_10k
Shirak,2019-07-18,2019,7,18,45.39865591397872,1.9728494623655708,54.60134408602128,232219.08602150547,343.62903225806576,601.7150537634429,480.60752688172533,18.182795698924565,1332.5967741935551,232.09139784946228,155.7231182795706,12.0,1265.8145161290329,831.9139784946228,20324.736559139874,15.0,566.540322580646,32.0,573.7226548879644,147.9527156200331,6.459522259853188,35.82683974335934
Shirak,2019-07-19,2019,7,19,45.383870967742176,1.974193548387075,54.616129032257824,232214.0322580646,343.5483870967755,601.5806451612925,480.29032258065035,18.193548387096598,1332.1612903225878,232.0967741935483,155.67741935483946,12.0,1265.7741935483878,831.967741935483,20318.838709677515,15.0,566.4838709677429,32.0,573.5477387183846,147.92123074836329,6.459662733922864,35.8299323547235
Shirak,2019-07-20,2019,7,20,45.36908602150563,1.975537634408579,54.63091397849437,232208.97849462376,343.46774193548526,601.4462365591421,479.9731182795754,18.20430107526863,1331.7258064516204,232.10215053763432,155.63172043010832,12.0,1265.7338709677426,832.0215053763432,20312.940860215156,15.0,566.4274193548397,32.0,573.3728225488048,147.88974587669344,6.45980320799254,35.83302496608766
Shirak,2019-07-21,2019,7,21,45.354301075269085,1.9768817204300833,54.645698924730915,232203.9247311829,343.387096774195,601.3118279569917,479.6559139785004,18.215053763440665,1331.290322580653,232.10752688172033,155.58602150537718,12.0,1265.6935483870975,832.0752688172033,20307.043010752794,15.0,566.3709677419365,32.0,573.197906379225,147.8582610050236,6.459943682062215,35.83611757745183
Shirak,2019-07-22,2019,7,22,45.33951612903254,1.9782258064515874,54.66048387096746,232198.87096774203,343.30645161290477,601.1774193548413,479.3387096774254,18.225806451612698,1330.8548387096857,232.11290322580635,155.54032258064603,12.0,1265.6532258064524,832.1290322580635,20301.145161290435,15.0,566.3145161290333,32.0,573.0229902096452,147.82677613335377,6.460084156131891,35.83921018881599
Shirak,2019-07-23,2019,7,23,45.32473118279599,1.9795698924730916,54.67526881720401,232193.8172043012,343.2258064516145,601.0430107526909,479.02150537635043,18.23655913978473,1330.4193548387184,232.11827956989237,155.4946236559149,12.0,1265.6129032258073,832.1827956989237,20295.247311828072,15.0,566.2580645161302,32.0,572.8480740400653,147.79529126168393,6.460224630201567,35.84230280018016
Shirak,2019-07-24,2019,7,24,45.30994623655945,1.9809139784945957,54.69005376344055,232188.76344086032,343.14516129032427,600.9086021505404,478.70430107527545,18.247311827956764,1329.983870967751,232.12365591397838,155.44892473118375,12.0,1265.5725806451621,832.2365591397838,20289.349462365713,15.0,566.201612903227,32.0,572.6731578704855,147.76380639001408,6.460365104271243,35.84539541154432
Shirak,2019-07-25,2019,7,25,45.2951612903229,1.9822580645160999,54.7048387096771,232183.70967741948,343.064516129034,600.77419354839,478.3870967742005,18.258064516128798,1329.5483870967837,232.1290322580644,155.4032258064526,12.0,1265.532258064517,832.290322580644,20283.451612903355,15.0,566.1451612903238,32.0,572.4982417009057,147.73232151834426,6.460505578340919,35.84848802290848
Shirak,2019-07-26,2019,7,26,45.280376344086356,1.983602150537604,54.719623655913644,232178.6559139786,342.98387096774377,600.6397849462396,478.0698924731255,18.26881720430083,1329.1129032258164,232.13440860215042,155.35752688172147,12.0,1265.4919354838719,832.3440860215042,20277.553763440992,15.0,566.0887096774206,32.0,572.3233255313258,147.70083664667442,6.460646052410594,35.85158063427264
Shirak,2019-07-27,2019,7,27,45.26559139784981,1.9849462365591082,54.73440860215019,232173.60215053777,342.9032258064535,600.5053763440892,477.7526881720505,18.279569892472864,1328.677419354849,232.13978494623643,155.31182795699033,12.0,1265.4516129032268,832.3978494623643,20271.655913978633,15.0,566.0322580645175,32.0,572.1484093617461,147.66935177500457,6.46078652648027,35.8546732456368
Shirak,2019-07-28,2019,7,28,45.250806451613265,1.9862903225806123,54.749193548386735,232168.5483870969,342.82258064516327,600.3709677419388,477.43548387097553,18.290322580644897,1328.2419354838817,232.14516129032245,155.2661290322592,12.0,1265.4112903225816,832.4516129032245,20265.758064516274,15.0,565.9758064516143,32.0,571.9734931921663,147.63786690333475,6.460927000549946,35.85776585700096
Shirak,2019-07-29,2019,7,29,45.23602150537672,1.9876344086021165,54.76397849462328,232163.49462365606,342.741935483873,600.2365591397884,477.11827956990055,18.30107526881693,1327.8064516129143,232.15053763440847,155.22043010752805,12.0,1265.3709677419365,832.5053763440847,20259.86021505391,15.0,565.9193548387111,32.0,571.7985770225864,147.6063820316649,6.461067474619622,35.86085846836513
Shirak,2019-07-30,2019,7,30,45.22123655914017,1.9889784946236206,54.77876344085983,232158.4408602152,342.6612903225828,600.102150537638,476.80107526882557,18.311827956988964,1327.370967741947,232.15591397849448,155.1747311827969,12.0,1265.3306451612914,832.5591397849448,20253.962365591553,15.0,565.8629032258079,32.0,571.6236608530066,147.57489715999506,6.461207948689297,35.86395107972929
Shirak,2019-07-31,2019,7,31,45.20645161290363,1.9903225806451248,54.79354838709637,232153.38709677436,342.5806451612925,599.9677419354875,476.4838709677506,18.322580645160997,1326.9354838709796,232.1612903225805,155.12903225806576,12.0,1265.2903225806463,832.612903225805,20248.06451612919,15.0,565.8064516129048,32.0,571.4487446834268,147.54341228832524,6.461348422758973,35.86704369109346
Shirak,2019-08-01,2019,8,1,45.19166666666708,1.991666666666629,54.80833333333292,232148.3333333335,342.5000000000023,599.8333333333371,476.1666666666756,18.33333333333303,1326.5000000000123,232.16666666666652,155.08333333333462,12.0,1265.2500000000011,832.6666666666652,20242.16666666683,15.0,565.7500000000016,32.0,571.273828513847,147.5119274166554,6.461488896828649,35.87013630245762
Shirak,2019-08-02,2019,8,2,45.176881720430494,1.9930107526881369,54.823118279569506,232143.27956989262,342.4193548387118,599.6989247311864,475.8494623655998,18.344086021505092,1326.0645161290438,232.17204301075256,155.03763440860337,12.0,1265.209677419356,832.7204301075254,20236.268817204455,15.0,565.6935483870983,32.0,571.0989123442666,147.48044254498546,6.461629370898325,35.87322891382179
Shirak,2019-08-03,2019,8,3,45.16209677419391,1.9943548387096446,54.83790322580609,232138.22580645175,342.3387096774213,599.5645161290356,475.53225806452394,18.354838709677157,1325.6290322580753,232.17741935483858,154.99193548387208,12.0,1265.1693548387107,832.7741935483858,20230.370967742077,15.0,565.6370967741949,32.0,570.9239961746864,147.44895767331556,6.461769844968001,35.87632152518596
Shirak,2019-08-04,2019,8,4,45.147311827957324,1.9956989247311525,54.852688172042676,232133.17204301088,342.25806451613084,599.4301075268847,475.21505376344805,18.36559139784922,1325.1935483871066,232.18279569892462,154.94623655914083,12.0,1265.1290322580655,832.8279569892461,20224.473118279704,15.0,565.5806451612916,32.0,570.7490800051061,147.41747280164563,6.461910319037678,35.87941413655013
Shirak,2019-08-05,2019,8,5,45.132526881720736,1.9970430107526602,54.867473118279264,232128.11827957002,342.1774193548404,599.295698924734,474.8978494623722,18.37634408602128,1324.7580645161381,232.18817204301064,154.90053763440955,12.0,1265.0887096774202,832.8817204301064,20218.575268817327,15.0,565.5241935483883,32.0,570.5741638355258,147.3859879299757,6.462050793107354,35.8825067479143
Shirak,2019-08-06,2019,8,6,45.117741935484155,1.9983870967741681,54.882258064515845,232123.06451612915,342.09677419354995,599.1612903225832,474.5806451612964,18.387096774193342,1324.3225806451696,232.19354838709668,154.8548387096783,12.0,1265.048387096775,832.9354838709667,20212.67741935495,15.0,565.4677419354849,32.0,570.3992476659455,147.35450305830577,6.46219126717703,35.88559935927847
Shirak,2019-08-07,2019,8,7,45.102956989247566,1.9997311827956759,54.897043010752434,232118.01075268828,342.01612903225947,599.0268817204325,474.26344086022056,18.397849462365407,1323.8870967742012,232.1989247311827,154.80913978494704,12.0,1265.0080645161297,832.9892473118271,20206.779569892573,15.0,565.4112903225816,32.0,570.2243314963653,147.32301818663586,6.462331741246706,35.88869197064264
Shirak,2019-08-08,2019,8,8,45.08817204301098,2.001075268817184,54.91182795698902,232112.9569892474,341.935483870969,598.8924731182816,473.94623655914467,18.40860215053747,1323.4516129032324,232.20430107526875,154.76344086021575,12.0,1264.9677419354846,833.0430107526873,20200.8817204302,15.0,565.3548387096783,32.0,570.0494153267849,147.29153331496593,6.4624722153163825,35.891784582006814
Shirak,2019-08-09,2019,8,9,45.0733870967744,2.0024193548386915,54.9266129032256,232107.9032258065,341.8548387096785,598.7580645161308,473.62903225806883,18.41935483870953,1323.016129032264,232.20967741935476,154.7177419354845,12.0,1264.9274193548392,833.0967741935476,20194.983870967822,15.0,565.298387096775,32.0,569.8744991572046,147.260048443296,6.4626126893860585,35.89487719337099
Shirak,2019-08-10,2019,8,10,45.05860215053781,2.003763440860199,54.94139784946219,232102.84946236564,341.77419354838804,598.6236559139801,473.311827956993,18.430107526881592,1322.5806451612955,232.2150537634408,154.67204301075324,12.0,1264.887096774194,833.150537634408,20189.086021505445,15.0,565.2419354838717,32.0,569.6995829876244,147.2285635716261,6.4627531634557345,35.897969804735155
Shirak,2019-08-11,2019,8,11,45.04381720430122,2.0051075268817073,54.95618279569878,232097.79569892478,341.69354838709756,598.4892473118293,472.99462365591717,18.440860215053657,1322.145161290327,232.22043010752682,154.62634408602196,12.0,1264.8467741935488,833.2043010752683,20183.18817204307,15.0,565.1854838709683,32.0,569.524666818044,147.19707869995617,6.4628936375254105,35.90106241609933
Shirak,2019-08-12,2019,8,12,45.02903225806464,2.006451612903215,54.97096774193536,232092.7419354839,341.6129032258071,598.3548387096786,472.67741935484133,18.45161290322572,1321.7096774193585,232.22580645161287,154.5806451612907,12.0,1264.8064516129036,833.2580645161286,20177.29032258069,15.0,565.129032258065,32.0,569.3497506484638,147.16559382828623,6.4630341115950865,35.904155027463496
Shirak,2019-08-13,2019,8,13,45.01424731182805,2.0077956989247228,54.98575268817195,232087.68817204304,341.53225806451667,598.2204301075277,472.36021505376544,18.46236559139778,1321.2741935483898,232.23118279569889,154.53494623655942,12.0,1264.7661290322583,833.3118279569889,20171.392473118318,15.0,565.0725806451617,32.0,569.1748344788834,147.1341089566163,6.463174585664763,35.90724763882767
Shirak,2019-08-14,2019,8,14,44.99946236559146,2.0091397849462305,55.00053763440854,232082.63440860217,341.4516129032262,598.086021505377,472.0430107526896,18.473118279569842,1320.8387096774213,232.23655913978493,154.48924731182817,12.0,1264.7258064516132,833.3655913978492,20165.49462365594,15.0,565.0161290322583,32.0,568.9999183093031,147.1026240849464,6.463315059734439,35.910340250191844
Shirak,2019-08-15,2019,8,15,44.98467741935488,2.0104838709677386,55.01532258064512,232077.5806451613,341.3709677419357,597.9516129032262,471.7258064516138,18.483870967741908,1320.4032258064528,232.24193548387095,154.4435483870969,12.0,1264.6854838709678,833.4193548387095,20159.596774193564,15.0,564.959677419355,32.0,568.8250021397229,147.07113921327647,6.463455533804115,35.91343286155601
Shirak,2019-08-16,2019,8,16,44.96989247311829,2.0118279569892463,55.03010752688171,232072.52688172043,341.29032258064524,597.8172043010754,471.40860215053794,18.49462365591397,1319.9677419354844,232.247311827957,154.39784946236563,12.0,1264.6451612903227,833.4731182795698,20153.698924731187,15.0,564.9032258064517,32.0,568.6500859701425,147.03965434160654,6.463596007873791,35.916525472920185
Shirak,2019-08-17,2019,8,17,44.955107526881704,2.013172043010754,55.044892473118296,232067.47311827957,341.20967741935476,597.6827956989246,471.09139784946206,18.50537634408603,1319.5322580645156,232.252688172043,154.35215053763437,12.0,1264.6048387096773,833.5268817204302,20147.801075268813,15.0,564.8467741935483,32.0,568.4751698005623,147.00816946993663,6.463736481943468,35.91961808428435
Shirak,2019-08-18,2019,8,18,44.940322580645116,2.0145161290322617,55.059677419354884,232062.4193548387,341.1290322580643,597.5483870967738,470.7741935483862,18.516129032258092,1319.0967741935472,232.25806451612905,154.3064516129031,12.0,1264.5645161290322,833.5806451612905,20141.903225806436,15.0,564.790322580645,32.0,568.300253630982,146.9766845982667,6.463876956013144,35.922710695648526
Shirak,2019-08-19,2019,8,19,44.925537634408535,2.01586021505377,55.074462365591465,232057.36559139783,341.0483870967738,597.413978494623,470.4569892473104,18.526881720430158,1318.6612903225787,232.26344086021507,154.26075268817183,12.0,1264.5241935483868,833.6344086021508,20136.00537634406,15.0,564.7338709677417,32.0,568.1253374614017,146.94519972659677,6.46401743008282,35.92580330701269
Shirak,2019-08-20,2019,8,20,44.91075268817195,2.0172043010752776,55.08924731182805,232052.31182795696,340.96774193548333,597.2795698924723,470.13978494623456,18.53763440860222,1318.2258064516102,232.26881720430111,154.21505376344058,12.0,1264.4838709677417,833.6881720430111,20130.107526881682,15.0,564.6774193548383,32.0,567.9504212918214,146.91371485492687,6.464157904152496,35.92889591837687
Shirak,2019-08-21,2019,8,21,44.89596774193536,2.0185483870967853,55.10403225806464,232047.2580645161,340.8870967741929,597.1451612903214,469.82258064515867,18.54838709677428,1317.7903225806415,232.27419354838713,154.1693548387093,12.0,1264.4435483870964,833.7419354838714,20124.20967741931,15.0,564.620967741935,32.0,567.775505122241,146.88222998325693,6.464298378222173,35.93198852974104
Shirak,2019-08-22,2019,8,22,44.88118279569878,2.019892473118293,55.11881720430122,232042.20430107522,340.80645161290244,597.0107526881707,469.50537634408283,18.559139784946343,1317.354838709673,232.27956989247318,154.12365591397804,12.0,1264.4032258064512,833.7956989247317,20118.31182795693,15.0,564.5645161290317,32.0,567.6005889526608,146.850745111587,6.464438852291849,35.93508114110521
Shirak,2019-08-23,2019,8,23,44.86639784946219,2.021236559139801,55.13360215053781,232037.15053763436,340.72580645161196,596.8763440860199,469.188172043007,18.569892473118408,1316.9193548387045,232.2849462365592,154.07795698924676,12.0,1264.362903225806,833.849462365592,20112.413978494555,15.0,564.5080645161283,32.0,567.4256727830805,146.81926023991707,6.464579326361525,35.93817375246938
Shirak,2019-08-24,2019,8,24,44.8516129032256,2.022580645161309,55.1483870967744,232032.0967741935,340.6451612903215,596.7419354838692,468.87096774193117,18.58064516129047,1316.483870967736,232.29032258064524,154.0322580645155,12.0,1264.3225806451608,833.9032258064524,20106.516129032178,15.0,564.451612903225,32.0,567.2507566135002,146.78777536824717,6.464719800431201,35.94126636383355
Shirak,2019-08-25,2019,8,25,44.83682795698902,2.0239247311828166,55.16317204301098,232027.0430107526,340.564516129031,596.6075268817184,468.55376344085533,18.59139784946253,1316.0483870967676,232.29569892473125,153.98655913978425,12.0,1264.2822580645154,833.9569892473127,20100.6182795698,15.0,564.3951612903217,32.0,567.0758404439199,146.75629049657724,6.464860274500877,35.94435897519772
Shirak,2019-08-26,2019,8,26,44.82204301075243,2.0252688172043243,55.17795698924757,232021.98924731172,340.48387096774053,596.4731182795675,468.23655913977944,18.602150537634593,1315.6129032257988,232.3010752688173,153.94086021505296,12.0,1264.2419354838703,834.0107526881729,20094.720430107427,15.0,564.3387096774184,32.0,566.9009242743396,146.7248056249073,6.465000748570554,35.9474515865619
Shirak,2019-08-27,2019,8,27,44.80725806451584,2.0266129032258324,55.19274193548416,232016.93548387085,340.40322580645005,596.3387096774168,467.9193548387036,18.612903225806658,1315.1774193548304,232.30645161290332,153.8951612903217,12.0,1264.201612903225,834.0645161290333,20088.82258064505,15.0,564.2822580645151,32.0,566.7260081047593,146.6933207532374,6.46514122264023,35.950544197926064
Shirak,2019-08-28,2019,8,28,44.79247311827926,2.02795698924734,55.20752688172074,232011.88172042998,340.3225806451596,596.204301075266,467.6021505376278,18.62365591397872,1314.7419354838619,232.31182795698936,153.84946236559045,12.0,1264.1612903225798,834.1182795698936,20082.924731182673,15.0,564.2258064516117,32.0,566.551091935179,146.66183588156747,6.465281696709906,35.95363680929024
Shirak,2019-08-29,2019,8,29,44.77768817204267,2.029301075268848,55.22231182795733,232006.82795698912,340.24193548386916,596.0698924731153,467.28494623655195,18.63440860215078,1314.3064516128934,232.31720430107538,153.80376344085917,12.0,1264.1209677419345,834.1720430107539,20077.026881720296,15.0,564.1693548387084,32.0,566.3761757655988,146.63035100989754,6.465422170779582,35.956729420654405
Shirak,2019-08-30,2019,8,30,44.762903225806085,2.0306451612903555,55.237096774193915,232001.77419354825,340.1612903225787,595.9354838709644,466.96774193547606,18.645161290322843,1313.8709677419247,232.32258064516142,153.75806451612792,12.0,1264.0806451612893,834.2258064516142,20071.129032257923,15.0,564.1129032258051,32.0,566.2012595960184,146.5988661382276,6.465562644849259,35.95982203201858
Shirak,2019-08-31,2019,8,31,44.7481182795695,2.0319892473118637,55.2518817204305,231996.72043010738,340.0806451612882,595.8010752688136,466.6505376344002,18.655913978494908,1313.4354838709562,232.32795698924744,153.71236559139663,12.0,1264.040322580644,834.2795698924746,20065.231182795545,15.0,564.0564516129017,32.0,566.0263434264382,146.5673812665577,6.465703118918935,35.962914643382746
Shirak,2019-09-01,2019,9,1,44.733333333332915,2.0333333333333714,55.266666666667085,231991.6666666665,339.9999999999977,595.6666666666629,466.3333333333244,18.66666666666697,1312.9999999999877,232.33333333333348,153.66666666666538,12.0,1263.9999999999989,834.3333333333348,20059.33333333317,15.0,563.9999999999984,32.0,565.8514272568578,146.53589639488777,6.465843592988611,35.96600725474692
Shirak,2019-09-02,2019,9,2,44.71805555555515,2.034722222222259,55.28194444444485,231986.4444444443,339.91666666666447,595.5277777777741,466.0055555555469,18.677777777778072,1312.5499999999881,232.33888888888904,153.6194444444432,12.0,1263.9583333333323,834.3888888888904,20053.23888888873,15.0,563.9416666666651,32.0,565.670680548292,146.5033620274956,6.465988749527276,35.969202953156554
Shirak,2019-09-03,2019,9,3,44.702777777777385,2.0361111111111465,55.297222222222615,231981.22222222207,339.8333333333312,595.3888888888854,465.67777777776945,18.68888888888917,1312.0999999999885,232.34444444444458,153.57222222222103,12.0,1263.9166666666656,834.4444444444458,20047.14444444429,15.0,563.8833333333318,32.0,565.4899338397262,146.47082766010345,6.466133906065941,35.97239865156619
Shirak,2019-09-04,2019,9,4,44.68749999999962,2.0375000000000343,55.31250000000038,231975.99999999985,339.74999999999795,595.2499999999966,465.34999999999195,18.700000000000273,1311.649999999989,232.35000000000014,153.52499999999884,12.0,1263.874999999999,834.5000000000014,20041.04999999985,15.0,563.8249999999986,32.0,565.3091871311605,146.43829329271128,6.466279062604606,35.97559434997582
Shirak,2019-09-05,2019,9,5,44.67222222222186,2.038888888888922,55.32777777777814,231970.77777777764,339.6666666666647,595.1111111111078,465.02222222221445,18.711111111111375,1311.1999999999894,232.3555555555557,153.47777777777665,12.0,1263.8333333333323,834.5555555555569,20034.955555555414,15.0,563.7666666666653,32.0,565.1284404225946,146.4057589253191,6.466424219143271,35.97879004838546
Shirak,2019-09-06,2019,9,6,44.65694444444409,2.0402777777778094,55.34305555555591,231965.55555555542,339.58333333333144,594.9722222222191,464.694444444437,18.722222222222474,1310.7499999999898,232.36111111111123,153.4305555555545,12.0,1263.7916666666658,834.6111111111123,20028.861111110975,15.0,563.708333333332,32.0,564.9476937140288,146.37322455792696,6.466569375681936,35.9819857467951
Shirak,2019-09-07,2019,9,7,44.64166666666633,2.041666666666697,55.35833333333367,231960.3333333332,339.4999999999982,594.8333333333303,464.3666666666595,18.733333333333576,1310.2999999999902,232.3666666666668,153.3833333333323,12.0,1263.749999999999,834.6666666666679,20022.766666666535,15.0,563.6499999999987,32.0,564.766947005463,146.3406901905348,6.4667145322206006,35.98518144520473
Shirak,2019-09-08,2019,9,8,44.62638888888857,2.043055555555585,55.37361111111143,231955.11111111098,339.4166666666649,594.6944444444415,464.038888888882,18.744444444444678,1309.8499999999906,232.37222222222235,153.3361111111101,12.0,1263.7083333333326,834.7222222222234,20016.672222222096,15.0,563.5916666666654,32.0,564.5862002968971,146.3081558231426,6.466859688759266,35.988377143614365
Shirak,2019-09-09,2019,9,9,44.6111111111108,2.0444444444444723,55.3888888888892,231949.8888888888,339.33333333333167,594.5555555555528,463.7111111111046,18.755555555555777,1309.399999999991,232.37777777777788,153.28888888888795,12.0,1263.6666666666658,834.7777777777789,20010.577777777657,15.0,563.5333333333322,32.0,564.4054535883314,146.27562145575044,6.4670048452979305,35.991572842024
Shirak,2019-09-10,2019,9,10,44.59583333333304,2.04583333333336,55.40416666666696,231944.66666666657,339.2499999999984,594.416666666664,463.3833333333271,18.76666666666688,1308.9499999999914,232.38333333333344,153.24166666666576,12.0,1263.6249999999993,834.8333333333344,20004.483333333217,15.0,563.4749999999989,32.0,564.2247068797656,146.2430870883583,6.467150001836596,35.99476854043363
Shirak,2019-09-11,2019,9,11,44.58055555555528,2.047222222222248,55.41944444444472,231939.44444444435,339.16666666666515,594.2777777777752,463.0555555555496,18.77777777777798,1308.4999999999918,232.388888888889,153.19444444444358,12.0,1263.5833333333326,834.8888888888899,19998.388888888778,15.0,563.4166666666656,32.0,564.0439601711997,146.21055272096612,6.4672951583752605,35.99796423884327
Shirak,2019-09-12,2019,9,12,44.56527777777751,2.048611111111135,55.43472222222249,231934.22222222213,339.0833333333319,594.1388888888865,462.72777777777213,18.78888888888908,1308.0499999999922,232.39444444444453,153.14722222222142,12.0,1263.541666666666,834.9444444444454,19992.29444444434,15.0,563.3583333333323,32.0,563.8632134626339,146.17801835357395,6.467440314913926,36.0011599372529
Shirak,2019-09-13,2019,9,13,44.54999999999975,2.050000000000023,55.45000000000025,231928.9999999999,338.99999999999864,593.9999999999977,462.39999999999463,18.800000000000182,1307.5999999999926,232.4000000000001,153.09999999999923,12.0,1263.4999999999993,835.0000000000009,19986.199999999903,15.0,563.299999999999,32.0,563.6824667540681,146.1454839861818,6.46758547145259,36.00435563566254
Shirak,2019-09-14,2019,9,14,44.53472222222199,2.0513888888889107,55.46527777777801,231923.7777777777,338.9166666666654,593.8611111111089,462.07222222221714,18.811111111111284,1307.149999999993,232.40555555555565,153.05277777777704,12.0,1263.4583333333326,835.0555555555565,19980.105555555463,15.0,563.2416666666658,32.0,563.5017200455023,146.11294961878963,6.467730627991256,36.007551334072176
Shirak,2019-09-15,2019,9,15,44.51944444444422,2.052777777777798,55.48055555555578,231918.55555555547,338.8333333333321,593.7222222222202,461.7444444444397,18.822222222222383,1306.6999999999935,232.41111111111118,153.00555555555488,12.0,1263.416666666666,835.1111111111119,19974.011111111024,15.0,563.1833333333325,32.0,563.3209733369365,146.08041525139745,6.46787578452992,36.01074703248181
Shirak,2019-09-16,2019,9,16,44.50416666666646,2.054166666666686,55.49583333333354,231913.33333333326,338.74999999999886,593.5833333333314,461.4166666666622,18.833333333333485,1306.2499999999939,232.41666666666674,152.9583333333327,12.0,1263.3749999999995,835.1666666666674,19967.916666666584,15.0,563.1249999999992,32.0,563.1402266283707,146.04788088400528,6.468020941068586,36.01394273089144
Shirak,2019-09-17,2019,9,17,44.488888888888695,2.0555555555555736,55.511111111111305,231908.11111111104,338.6666666666656,593.4444444444426,461.0888888888847,18.844444444444587,1305.7999999999943,232.4222222222223,152.9111111111105,12.0,1263.3333333333328,835.222222222223,19961.822222222145,15.0,563.0666666666659,32.0,562.9594799198048,146.01534651661314,6.468166097607251,36.01713842930108
Shirak,2019-09-18,2019,9,18,44.47361111111093,2.056944444444461,55.52638888888907,231902.88888888882,338.58333333333235,593.305555555554,460.76111111110725,18.855555555555686,1305.3499999999947,232.42777777777783,152.86388888888834,12.0,1263.2916666666663,835.2777777777784,19955.727777777705,15.0,563.0083333333326,32.0,562.778733211239,145.98281214922096,6.468311254145916,36.02033412771071
Shirak,2019-09-19,2019,9,19,44.458333333333165,2.0583333333333487,55.541666666666835,231897.6666666666,338.4999999999991,593.1666666666652,460.43333333332976,18.866666666666788,1304.899999999995,232.4333333333334,152.81666666666615,12.0,1263.2499999999995,835.3333333333339,19949.633333333266,15.0,562.9499999999994,32.0,562.5979865026733,145.9502777818288,6.468456410684581,36.023529826120345
Shirak,2019-09-20,2019,9,20,44.443055555555404,2.0597222222222364,55.556944444444596,231892.44444444438,338.41666666666583,593.0277777777764,460.10555555555226,18.87777777777789,1304.4499999999955,232.43888888888895,152.76944444444396,12.0,1263.208333333333,835.3888888888895,19943.53888888883,15.0,562.8916666666661,32.0,562.4172397941074,145.91774341443664,6.468601567223246,36.026725524529986
Shirak,2019-09-21,2019,9,21,44.427777777777635,2.0611111111111238,55.572222222222365,231887.22222222216,338.3333333333326,592.8888888888877,459.7777777777748,18.88888888888899,1303.999999999996,232.44444444444449,152.7222222222218,12.0,1263.1666666666663,835.4444444444449,19937.44444444439,15.0,562.8333333333328,32.0,562.2364930855416,145.88520904704447,6.468746723761911,36.02992122293962
Shirak,2019-09-22,2019,9,22,44.41249999999987,2.0625000000000115,55.58750000000013,231881.99999999994,338.2499999999993,592.7499999999989,459.4499999999973,18.90000000000009,1303.5499999999963,232.45000000000005,152.6749999999996,12.0,1263.1249999999998,835.5000000000005,19931.34999999995,15.0,562.7749999999995,32.0,562.0557463769758,145.8526746796523,6.468891880300576,36.033116921349254
Shirak,2019-09-23,2019,9,23,44.39722222222211,2.0638888888888993,55.60277777777789,231876.77777777772,338.16666666666606,592.6111111111101,459.1222222222198,18.911111111111193,1303.0999999999967,232.4555555555556,152.62777777777742,12.0,1263.083333333333,835.555555555556,19925.25555555551,15.0,562.7166666666662,32.0,561.8749996684099,145.82014031226015,6.469037036839241,36.03631261975889
Shirak,2019-09-24,2019,9,24,44.38194444444434,2.0652777777777866,55.61805555555566,231871.55555555553,338.0833333333328,592.4722222222214,458.7944444444424,18.922222222222292,1302.6499999999971,232.46111111111114,152.58055555555526,12.0,1263.0416666666665,835.6111111111114,19919.161111111072,15.0,562.658333333333,32.0,561.6942529598442,145.78760594486798,6.469182193377906,36.03950831816852
Shirak,2019-09-25,2019,9,25,44.36666666666658,2.0666666666666744,55.63333333333342,231866.3333333333,337.99999999999955,592.3333333333326,458.4666666666649,18.933333333333394,1302.1999999999975,232.4666666666667,152.53333333333308,12.0,1262.9999999999998,835.666666666667,19913.066666666633,15.0,562.5999999999997,32.0,561.5135062512784,145.7550715774758,6.469327349916571,36.042704016578156
Shirak,2019-09-26,2019,9,26,44.35138888888882,2.068055555555562,55.64861111111118,231861.1111111111,337.9166666666663,592.1944444444438,458.1388888888874,18.944444444444496,1301.749999999998,232.47222222222226,152.4861111111109,12.0,1262.958333333333,835.7222222222225,19906.972222222194,15.0,562.5416666666664,32.0,561.3327595427126,145.72253721008366,6.469472506455236,36.04589971498779
Shirak,2019-09-27,2019,9,27,44.33611111111105,2.0694444444444495,55.66388888888895,231855.88888888888,337.83333333333303,592.0555555555551,457.81111111110994,18.955555555555595,1301.2999999999984,232.4777777777778,152.43888888888873,12.0,1262.9166666666665,835.7777777777779,19900.877777777754,15.0,562.4833333333331,32.0,561.1520128341467,145.69000284269148,6.469617662993901,36.049095413397424
Shirak,2019-09-28,2019,9,28,44.32083333333329,2.0708333333333373,55.67916666666671,231850.66666666666,337.7499999999998,591.9166666666663,457.48333333333244,18.966666666666697,1300.8499999999988,232.48333333333335,152.39166666666654,12.0,1262.875,835.8333333333335,19894.78333333332,15.0,562.4249999999998,32.0,560.9712661255809,145.6574684752993,6.469762819532566,36.052291111807065
Shirak,2019-09-29,2019,9,29,44.30555555555553,2.072222222222225,55.69444444444447,231845.44444444444,337.6666666666665,591.7777777777775,457.15555555555494,18.9777777777778,1300.3999999999992,232.4888888888889,152.34444444444435,12.0,1262.8333333333333,835.888888888889,19888.68888888888,15.0,562.3666666666666,32.0,560.7905194170152,145.62493410790714,6.469907976071231,36.0554868102167
